id,day,block,trial,first_image,second_image,first_press,correct,real_prep_time
013,1,1,1,2,2,NaN,0,NaN
013,1,1,2,5,5,2,0,-0.0255106533222715
013,1,1,3,6,6,6,1,1.74658441726751
013,1,1,4,9,9,9,1,1.59841686724394
013,1,1,5,6,6,6,1,1.80697819517081
013,1,1,6,6,6,6,1,1.74765803523769
013,1,1,7,6,6,6,1,1.82373583401386
013,1,1,8,6,6,6,1,1.8532162543288
013,1,1,9,9,9,NaN,0,NaN
013,1,1,10,6,6,9,0,-0.033007153082508
013,1,1,11,5,5,5,1,1.96499786636741
013,1,1,12,6,6,6,1,2.3000259254095
013,1,1,13,2,2,2,1,2.25670585639091
013,1,1,14,5,5,6,0,1.90360103594685
013,1,1,15,6,6,6,1,2.03988686400953
013,1,1,16,2,2,2,1,2.03157257260864
013,1,1,17,2,2,2,1,2.04328798977622
013,1,1,18,6,6,6,1,1.89205872725506
013,1,1,19,9,9,9,1,2.28345431900743
013,1,1,20,2,2,NaN,0,NaN
013,1,1,21,6,6,2,0,-0.0136084830173786
013,1,1,22,2,2,2,1,2.03164731094512
013,1,1,23,9,9,9,1,1.95403490034732
013,1,1,24,9,9,9,1,2.04902663567555
013,1,1,25,6,6,6,1,1.94140243646325
013,1,1,26,9,9,9,1,2.18311956131402
013,1,1,27,9,9,9,1,1.93462472610918
013,1,1,28,2,2,2,1,2.09137361282956
013,1,1,29,2,2,2,1,2.10211237650947
013,1,1,30,2,2,2,1,1.98833394628491
013,1,1,31,6,6,6,1,1.89015431651569
013,1,1,32,9,9,9,1,1.91020546442996
013,1,1,33,5,5,5,1,2.25432173028457
013,1,1,34,5,5,5,1,1.97175856006652
013,1,1,35,5,5,5,1,1.91285472734307
013,1,1,36,5,5,5,1,1.89319149282346
013,1,1,37,9,9,9,1,1.80083264818495
013,1,1,38,9,9,9,1,2.07208578101745
013,1,1,39,9,9,9,1,2.09403902478152
013,1,1,40,2,2,2,1,2.02445848452953
013,1,1,41,6,6,6,1,2.07244226822331
013,1,1,42,9,9,9,1,2.11882373990557
013,1,1,43,5,5,5,1,1.94006442876889
013,1,1,44,5,5,5,1,1.98735478580966
013,1,1,45,9,9,9,1,1.94168897056989
013,1,1,46,9,9,9,1,1.84366543844953
013,1,1,47,2,2,2,1,1.86323488387825
013,1,1,48,5,5,5,1,1.8881251976818
013,1,1,49,2,2,2,1,1.90321514815878
013,1,1,50,5,5,5,1,1.91843005363626
013,1,1,51,5,5,5,1,1.89338093251536
013,1,1,52,5,5,5,1,1.94342412772312
013,1,1,53,6,6,6,1,2.10706773463971
013,1,1,54,2,2,2,1,2.12179943383489
013,1,1,55,5,5,5,1,2.03944709813914
013,1,1,56,2,2,2,1,1.90167077755541
