preparation_time,first_image,second_image
0.55,2,2
0.55,5,5
0.55,6,6
0.55,9,9
0.518588226383671,2,2
0.531452202290939,2,2
0.313074291470857,6,9
0.509428461953889,2,6
0.282101300783803,6,6
0.183095427631995,6,6
0.360687026183437,2,2
0.414337756383354,9,9
0.507193717742119,6,6
0.536063018805736,5,2
0.457973070756526,6,6
0.45363964731573,5,5
0.434019618941775,5,5
0.430621133032549,2,5
0.456932552447113,6,2
0.539739791554258,6,6
0.299485806958388,6,5
0.183221777215378,5,5
0.24585617584489,5,5
0.238593104017198,6,6
0.295439918721642,5,5
0.474125692844941,5,5
0.17403846794654,9,9
0.329897423158622,6,2
0.475268210993338,9,9
0.25569534981626,6,6
0.175360392789347,2,2
0.246843068902374,2,6
0.184028184700086,9,9
0.473110974138941,9,9
0.218100030255233,2,2
0.228137850224975,5,5
0.475856804623144,9,9
0.474114211672998,6,6
0.385749551293497,5,5
0.515893736046985,2,2
0.173928654701854,2,2
0.535998656108133,9,5
0.378390086742322,9,6
0.271007245000158,5,6
0.48028233059934,9,6
0.413766912141329,6,6
0.544600576561358,2,5
0.19299581343004,5,9
0.382367411053358,2,6
0.339131262022915,9,9
0.41090831439508,5,6
0.246743621638972,2,2
0.162452025367362,2,2
0.367692941098474,9,6
0.295884071516954,9,2
0.506933310119404,5,5
0.333738237903458,9,2
0.31746164001476,9,9
0.403162216316387,2,2
0.360871533178625,6,9
0.534484456069646,2,9
0.465604045822497,9,5
0.348678203649038,5,5
0.234456400357695,9,9
0.391593656438513,2,2
0.449430324221927,5,5
0.452345532504246,9,9
0.547401603173067,2,9
0.23739911253604,9,9
0.320254933413995,9,9
0.319539841122089,5,2
0.277458575072933,2,2
0.296133207573761,5,5
0.341176524041823,6,6
0.366836163630803,5,5
0.256092098650719,2,2
0.203745491140943,5,9
0.270754439093092,6,6
0.20459203752851,2,2
0.277080081341036,6,5
0.421673072348436,9,9
0.390536462358155,6,6
0.548890186625169,6,6
0.374365835924061,5,5
0.369490478837272,2,9
0.406939816062089,5,5
0.44071574825343,2,5
0.396325415807398,6,9
0.385400025989229,5,5
0.392001725396081,5,5
0.291914184279185,2,2
0.460952797851406,6,6
0.391841325693313,2,2
0.273692308589391,9,5
0.248252399417664,6,5
0.178506393637987,5,2
0.289091667066853,6,6
0.155139229592161,5,5
0.216256730655319,6,6
0.174146572967111,9,9
0.261262373554847,9,9
0.289332797735604,9,9
0.386488924555863,6,6
0.460005252014443,6,2
0.399901786864955,9,2
0.213872373328934,2,2
0.507505061292915,5,6
0.442236506402681,9,9
0.34910720770568,2,2
0.407456087756398,6,6
0.353790037722969,5,9
0.217283263207445,9,9
