id,day,block,trial,first_image,second_image,first_press,correct,real_prep_time
bias_0,1,8,1,2,2,2,1,1.97144172314438
bias_0,1,8,2,4,4,4,1,1.99136475633713
bias_0,1,8,3,7,7,7,1,1.89163473981898
bias_0,1,8,4,9,9,9,1,1.94080975509132
bias_0,1,8,5,2,9,9,1,0.403337368537905
bias_0,1,8,6,2,2,2,1,1.97347685608838
bias_0,1,8,7,4,4,4,1,1.97389152068354
bias_0,1,8,8,7,7,7,1,1.97476003892371
bias_0,1,8,9,9,9,9,1,2.00041490474541
bias_0,1,8,10,2,2,2,1,1.93895796163997
bias_0,1,8,11,2,2,2,1,2.01833170281316
bias_0,1,8,12,4,4,4,1,2.057024349735
bias_0,1,8,13,2,2,2,1,2.04537883200101
bias_0,1,8,14,2,2,2,1,1.98219986769254
bias_0,1,8,15,9,9,9,1,2.00779873573629
bias_0,1,8,16,7,7,7,1,2.09821120521519
bias_0,1,8,17,2,4,2,0,0.26809226788464
bias_0,1,8,18,4,4,4,1,1.9545525979629
bias_0,1,8,19,4,2,2,1,0.313581339243683
bias_0,1,8,20,2,2,2,1,2.11323597221053
bias_0,1,8,21,7,7,7,1,2.01029959316656
bias_0,1,8,22,7,4,4,1,0.291056325746467
bias_0,1,8,23,2,2,2,1,2.10429331142223
bias_0,1,8,24,9,9,9,1,1.97399663683609
bias_0,1,8,25,4,4,4,1,1.99505374897853
bias_0,1,8,26,7,2,2,1,0.307242815237259
bias_0,1,8,27,2,2,2,1,2.00269655631564
bias_0,1,8,28,9,4,4,1,0.274404744530329
bias_0,1,8,29,4,4,4,1,1.97037148385425
bias_0,1,8,30,2,2,2,1,1.94007512829558
bias_0,1,8,31,9,4,4,1,0.312006058287807
bias_0,1,8,32,9,7,9,0,0.18386823045148
bias_0,1,8,33,2,4,4,1,0.337111229702714
bias_0,1,8,34,9,9,9,1,2.01750074402662
bias_0,1,8,35,9,9,9,1,2.01338103893795
bias_0,1,8,36,7,7,7,1,1.97655708325328
bias_0,1,8,37,2,2,2,1,2.03996089419525
bias_0,1,8,38,9,9,9,1,2.06391956341395
bias_0,1,8,39,9,9,9,1,1.96930097611039
bias_0,1,8,40,2,2,2,1,1.95985467160062
bias_0,1,8,41,7,7,7,1,2.01908832350455
bias_0,1,8,42,9,9,9,1,2.04934540756221
bias_0,1,8,43,2,7,4,0,0.231612701085396
bias_0,1,8,44,9,9,9,1,2.00388679454045
bias_0,1,8,45,7,7,7,1,1.99315864610253
bias_0,1,8,46,9,9,9,1,1.99034190553357
bias_0,1,8,47,2,2,2,1,2.00561491990811
bias_0,1,8,48,7,7,7,1,1.9818868895818
bias_0,1,8,49,4,4,4,1,2.02675805933541
bias_0,1,8,50,2,2,2,1,1.99957934001577
bias_0,1,8,51,9,9,9,1,2.01899809790484
bias_0,1,8,52,9,7,7,1,0.402736791322241
bias_0,1,8,53,4,4,4,1,1.98967254301533
bias_0,1,8,54,2,4,2,0,0.130618697497994
bias_0,1,8,55,4,9,7,0,0.28047237789724
bias_0,1,8,56,7,7,7,1,2.00900521008589
bias_0,1,8,57,7,9,9,1,0.273418073076755
bias_0,1,8,58,2,2,2,1,2.05280996343936
bias_0,1,8,59,4,7,4,0,0.204591057830839
bias_0,1,8,60,4,4,4,1,2.0311948160379
bias_0,1,8,61,9,9,9,1,2.01176793115155
bias_0,1,8,62,7,7,7,1,1.98974441160681
bias_0,1,8,63,9,9,9,1,1.97307971310511
bias_0,1,8,64,7,7,7,1,1.99106993920577
bias_0,1,8,65,9,2,2,1,0.400085210363613
bias_0,1,8,66,9,9,9,1,1.98961298854556
bias_0,1,8,67,4,7,7,1,0.321230794361327
bias_0,1,8,68,2,2,2,1,1.98119624718674
bias_0,1,8,69,7,7,7,1,2.00964482712152
bias_0,1,8,70,4,4,4,1,1.9996940267738
bias_0,1,8,71,2,7,9,0,0.290384138424997
bias_0,1,8,72,7,7,7,1,2.00536763493437
bias_0,1,8,73,7,2,2,1,0.383432408285444
bias_0,1,8,74,9,9,9,1,1.97215399405104
bias_0,1,8,75,2,7,7,1,0.31712470552884
bias_0,1,8,76,9,9,9,1,1.9819581432821
bias_0,1,8,77,9,7,7,1,0.324910448063747
bias_0,1,8,78,4,4,4,1,1.95780375805043
bias_0,1,8,79,4,9,9,1,0.290838260523742
bias_0,1,8,80,4,4,4,1,1.99235490315186
bias_0,1,8,81,7,2,7,0,0.178742971125757
bias_0,1,8,82,9,9,9,1,1.98611548918416
bias_0,1,8,83,7,9,9,1,0.309325426918804
bias_0,1,8,84,2,2,2,1,2.00483035377692
bias_0,1,8,85,2,2,2,1,1.97846205078531
bias_0,1,8,86,7,4,4,1,0.430371184425894
bias_0,1,8,87,4,4,4,1,1.99802610528423
bias_0,1,8,88,4,7,7,1,0.420073534594849
bias_0,1,8,89,4,4,4,1,1.96742973737128
bias_0,1,8,90,7,7,7,1,1.97706085731625
bias_0,1,8,91,7,7,7,1,2.00389453835669
bias_0,1,8,92,9,4,4,1,0.517464716569521
bias_0,1,8,93,7,4,7,0,0.0796655195881613
bias_0,1,8,94,2,9,9,1,0.299682908473187
bias_0,1,8,95,2,9,2,0,0.142555530299433
bias_0,1,8,96,4,2,2,1,0.366599386718008
bias_0,1,8,97,9,2,9,0,0.199938892517821
bias_0,1,8,98,9,2,9,0,0.160533993635909
bias_0,1,8,99,7,7,7,1,1.99918314049137
bias_0,1,8,100,2,2,2,1,2.00374939323228
bias_0,1,8,101,9,9,9,1,1.97697622903797
bias_0,1,8,102,7,7,7,1,1.98190290293132
bias_0,1,8,103,4,9,4,0,0.197320960156503
bias_0,1,8,104,4,4,4,1,1.94864755668095
bias_0,1,8,105,7,7,7,1,2.0275307658012
bias_0,1,8,106,4,4,4,1,2.12268664319708
bias_0,1,8,107,4,4,4,1,1.93952881118457
bias_0,1,8,108,4,4,4,1,2.01325608762272
bias_0,1,8,109,4,2,2,1,0.366107276291586
bias_0,1,8,110,4,4,4,1,1.97835389588727
bias_0,1,8,111,7,7,7,1,2.09659781231312
bias_0,1,8,112,7,9,9,1,0.258954968201579
