id,day,block,trial,first_image,second_image,first_press,correct,real_prep_time
003,1,2,1,1,1,1,1,1.71361779267318
003,1,2,2,4,4,4,1,1.71537506325694
003,1,2,3,7,7,7,1,1.75983500506845
003,1,2,4,10,10,10,1,1.68793861375889
003,1,2,5,7,10,7,0,0.0476035503961612
003,1,2,6,7,4,7,0,0.0481333271309268
003,1,2,7,4,4,4,1,1.8535534767434
003,1,2,8,10,10,10,1,1.808506513873
003,1,2,9,7,1,7,0,0.0577742463792674
003,1,2,10,10,10,10,1,1.76100183732342
003,1,2,11,4,4,4,1,1.82794414035743
003,1,2,12,4,4,4,1,1.7558289389126
003,1,2,13,10,10,10,1,1.68482923718693
003,1,2,14,10,10,10,1,1.70359071122948
003,1,2,15,10,10,10,1,1.72991852657287
003,1,2,16,10,10,10,1,1.76923707607784
003,1,2,17,7,10,10,1,0.376586920319824
003,1,2,18,1,1,1,1,1.91913604347792
003,1,2,19,7,10,7,0,-0.0964852711476851
003,1,2,20,1,1,1,1,1.69508484161634
003,1,2,21,7,7,7,1,1.63475391454995
003,1,2,22,10,10,10,1,1.66394394511008
003,1,2,23,1,10,1,0,-0.119552237927564
003,1,2,24,7,7,7,1,1.89628424665716
003,1,2,25,10,10,10,1,1.79037852992769
003,1,2,26,7,7,7,1,1.79302769999777
003,1,2,27,10,4,10,0,-0.133742856807658
003,1,2,28,1,1,1,1,1.6927086882788
003,1,2,29,10,4,10,0,0.00426633231109008
003,1,2,30,7,7,7,1,1.74158229050227
003,1,2,31,1,1,1,1,1.67280596779892
003,1,2,32,1,4,1,0,0.166139217486489
003,1,2,33,4,4,4,1,1.76286957686534
003,1,2,34,7,1,4,0,0.438355381018482
003,1,2,35,1,1,1,1,1.73290930023359
003,1,2,36,1,1,1,1,1.81075936865818
003,1,2,37,4,1,1,1,0.373614086696762
003,1,2,38,10,10,10,1,1.78979174165579
003,1,2,39,4,4,4,1,1.76255179970758
003,1,2,40,10,10,10,1,1.75915255703148
003,1,2,41,4,4,4,1,1.81597580845119
003,1,2,42,1,10,7,0,0.388336319330847
003,1,2,43,7,7,7,1,1.83399404870579
003,1,2,44,1,1,1,1,1.91435199367697
003,1,2,45,4,10,4,0,0.101489537788439
003,1,2,46,1,7,10,0,0.431035879431874
003,1,2,47,10,10,10,1,1.82435096651898
003,1,2,48,10,7,10,0,0.0212757110566599
003,1,2,49,7,7,7,1,1.85060534004879
003,1,2,50,1,7,7,1,0.385066330738482
003,1,2,51,10,7,10,0,-0.0393103322276147
003,1,2,52,1,1,1,1,1.79968868437572
003,1,2,53,4,4,4,1,1.86598691390827
003,1,2,54,7,7,7,1,1.71536806080258
003,1,2,55,10,10,10,1,1.76454854638723
003,1,2,56,1,1,1,1,1.74593471646949
003,1,2,57,7,7,7,1,1.771654128097
003,1,2,58,4,4,4,1,1.77977103483863
003,1,2,59,7,7,7,1,1.76468069988186
003,1,2,60,4,4,4,1,1.75414472496777
003,1,2,61,4,4,4,1,1.80996685240825
003,1,2,62,1,4,7,0,0.359400188841391
003,1,2,63,4,4,4,1,1.8013933878683
003,1,2,64,7,7,7,1,1.6974109759758
003,1,2,65,7,7,7,1,1.74804468336515
003,1,2,66,1,1,1,1,1.73288592249446
003,1,2,67,4,4,4,1,1.68110711121699
003,1,2,68,4,4,4,1,1.73644987595617
003,1,2,69,10,10,10,1,1.71231347917637
003,1,2,70,1,1,1,1,1.72938314985367
003,1,2,71,7,4,7,0,0.102743994575576
003,1,2,72,7,7,7,1,1.65755947375146
003,1,2,73,7,7,7,1,1.72807233761705
003,1,2,74,4,7,7,1,0.363717888947576
003,1,2,75,1,1,1,1,1.77988853157149
003,1,2,76,4,4,4,1,1.7879821593524
003,1,2,77,10,1,10,0,0.0119899516139412
003,1,2,78,4,4,4,1,1.78095772876986
003,1,2,79,4,4,4,1,1.9097192620975
003,1,2,80,10,10,10,1,1.85462485239259
003,1,2,81,7,7,7,1,1.80578098839032
003,1,2,82,1,1,1,1,1.69052992716024
003,1,2,83,1,4,4,1,0.35531831048138
003,1,2,84,7,4,1,0,0.348577247248613
003,1,2,85,1,7,7,1,0.284299784107134
003,1,2,86,10,4,10,0,0.0692009201011388
003,1,2,87,10,10,10,1,1.848400341245
003,1,2,88,4,7,4,0,-0.07648445139057
003,1,2,89,10,1,4,0,0.380908600665862
003,1,2,90,7,1,7,0,0.116357765218709
003,1,2,91,7,7,7,1,1.83177437901031
003,1,2,92,10,10,10,1,1.82140428591811
003,1,2,93,4,10,7,0,0.352114366192836
003,1,2,94,10,10,10,1,1.77523828328412
003,1,2,95,1,1,1,1,1.79457881792041
003,1,2,96,4,1,1,1,0.370320720350719
003,1,2,97,10,1,4,0,0.325702645510319
003,1,2,98,1,1,1,1,2.10648258274887
003,1,2,99,1,10,1,0,-0.0412580123374937
003,1,2,100,7,7,7,1,1.89543482610316
003,1,2,101,4,4,4,1,1.86462177654903
003,1,2,102,1,1,1,1,1.83274058945244
003,1,2,103,4,1,1,1,0.379655250057112
003,1,2,104,4,7,7,1,0.428109554341063
003,1,2,105,7,7,7,1,1.94241777528077
003,1,2,106,10,7,7,1,0.403418887057342
003,1,2,107,4,4,4,1,1.78872818256787
003,1,2,108,1,1,1,1,1.9516901717725
003,1,2,109,10,10,10,1,1.84278386837104
003,1,2,110,4,10,4,0,0.0337122296914458
003,1,2,111,1,1,1,1,1.99873252824182
003,1,2,112,7,7,7,1,1.68154764366045
