preparation_time,first_image,second_image
0.715950935033435,2,2
0.715950935033435,4,4
0.715950935033435,7,7
0.715950935033435,9,9
0.454135169523044,2,2
0.340559238216783,4,4
0.17856107501817,2,7
0.278722693606334,9,7
0.433520230220925,2,2
0.186619999319015,7,7
0.245666726276084,4,7
0.533918090742773,7,7
0.190678252609149,9,2
0.280055758111405,4,2
0.276665794855353,7,7
0.286666518461579,4,4
0.0925026636723705,7,7
0.243331389769082,9,9
0.255952230225466,2,2
0.286976922035888,4,4
0.33242406582882,4,4
0.237258012020366,4,4
0.299475470407726,2,2
0.196259869387536,7,7
0.140491928061716,7,7
0.328432066678217,4,4
0.223394183229186,4,7
0.201730122155844,9,9
0.342364259952322,9,7
0.396319212510875,4,4
0.224366878891455,7,2
0.259230998590767,7,7
0.383432168583165,9,9
0.261959917391454,2,4
0.359723048613688,2,9
0.275982796066859,9,9
0.303221968828241,2,4
0.305425335575428,2,9
0.265020952823702,4,4
0.24013813737787,2,2
0.277975862481641,2,2
0.314745508582459,9,4
0.269723410026103,2,9
0.151477869154538,2,2
0.228192787458873,4,4
0.27257313788539,7,7
0.411538682959867,7,7
0.350021131965003,7,7
0.160447516561235,7,2
0.326532995483891,9,9
0.371658190188588,4,4
0.527458934970953,2,7
0.179656235882881,2,2
0.206846179309634,4,4
0.180882827519369,7,2
0.0785428929714478,4,2
0.17402808950373,9,7
0.198426709402877,2,2
0.408730627420482,4,4
0.423470693653528,9,9
0.284016821627929,7,4
0.212061788382634,4,7
0.40511844785936,9,9
0.255032221272727,7,7
0.715950935033435,2,2
0.319566196355319,2,2
0.319540198713728,4,9
0.253148232076556,7,9
0.224915202841385,4,9
0.180963025664697,9,4
0.366099869423512,9,9
0.181070308145149,2,2
0.481629074158329,9,4
0.290829130696724,4,4
0.402296970785872,9,2
0.530713905976162,9,9
0.155268894282254,7,7
0.227327877886222,9,9
0.296984170226727,7,7
0.246472000982629,2,7
0.205475584623115,2,2
0.249134959849301,9,9
0.210985035884362,7,7
0.432775872517097,9,9
0.349742744442493,7,4
0.140221947354337,2,2
0.306184253557567,9,9
0.228783416602665,4,4
0.224252594759353,9,9
0.254428977745933,7,9
0.453352267483813,2,2
0.428603056852482,4,4
0.242512566771129,9,2
0.341832277777946,7,7
0.29136161535259,7,7
0.343586657296074,4,4
0.282963550043984,2,2
0.212100395294077,7,7
0.4531675561982,4,4
0.241765204520815,7,9
0.236717117305409,9,9
0.260985544989488,4,2
0.492247709463995,4,9
0.265016916671428,9,9
0.611525322217738,4,4
0.273280613487888,2,2
0.329947495343458,7,7
0.483609102878827,9,9
0.217430716599576,9,9
0.423406581051796,2,4
0.281736310014986,7,4
0.205100265323518,2,2
