preparation_time,first_image,second_image
0.523307065082697,2,2
0.523307065082697,4,4
0.523307065082697,7,7
0.523307065082697,9,9
0.457319241191085,2,9
0.298098252935667,2,2
0.154667252755914,4,4
0.210253271539144,7,7
0.210675427811894,9,9
0.305055185321147,2,2
0.163511323590268,2,2
0.361571013881807,4,4
0.231427865347484,2,2
0.383586085310874,2,2
0.24511965516823,9,9
0.24591360602643,7,7
0.267253540567366,2,4
0.207554787212761,4,4
0.305077536596913,4,2
0.214812404000385,2,2
0.231843022954501,7,7
0.248034714941466,7,4
0.522546464255803,2,2
0.279789659051668,9,9
0.159141060810981,4,4
0.262123690047913,7,2
0.305705378408199,2,2
0.240711184805345,9,4
0.25014728750273,4,4
0.35181388850749,2,2
0.229547487096202,9,4
0.204399984720116,9,7
0.238237408605066,2,4
0.496323745967397,9,9
0.287489651495909,9,9
0.219678968586884,7,7
0.269550407023611,2,2
0.367780611718244,9,9
0.257839915969104,9,9
0.315376860158064,2,2
0.347966924432526,7,7
0.286918300265738,9,9
0.169347129713115,2,7
0.418812975109413,9,9
0.498118519097192,7,7
0.20935852751011,9,9
0.174736517410076,2,2
0.163716974198927,7,7
0.385772495156805,4,4
0.276254342105262,2,2
0.301624067500889,9,9
0.317239785201044,9,7
0.455867976350505,4,4
0.167752407824108,2,4
0.215159837302774,4,9
0.203706531328683,7,7
0.265442170271672,7,9
0.173410491076674,2,2
0.190499677907558,4,7
0.27536178849699,4,4
0.294245151582732,9,9
0.366296357544316,7,7
0.252680754526237,9,9
0.155406635364648,7,7
0.44294117528643,9,2
0.509269263902607,9,9
0.324849347179616,4,7
0.180558878904228,2,2
0.348854354209604,7,7
0.317161201303844,4,4
0.264214825310519,2,7
0.343404972979774,7,7
0.357465093438805,7,2
0.375337358211033,9,9
0.293886764547246,2,7
0.22743317326113,9,9
0.333082111831534,9,7
0.504887414124231,4,4
0.270886235399401,4,9
0.147453376852924,4,4
0.154673680236081,7,2
0.235239970609962,9,9
0.258677131512132,7,9
0.350656740725379,2,2
0.336001470774541,2,2
0.47884316827978,7,4
0.318043778513895,4,4
0.41538454470378,4,7
0.478070272853391,4,4
0.325032405807439,7,7
0.400442161736766,7,7
0.510658171281163,9,4
0.108001129416433,7,4
0.269492663689004,2,9
0.206310428497637,2,9
0.327053310934611,4,2
0.268783469916762,9,2
0.179782244439335,9,2
0.348257764756726,7,7
0.22673543379309,2,2
0.249697291938013,9,9
0.234514275953729,7,7
0.180420465652092,4,9
0.386988953909341,4,4
0.305218208864338,7,7
0.523307065082697,4,4
0.337811284975932,4,4
0.269198733987827,4,4
0.342340410364495,4,2
0.303831629608697,4,4
0.35375743355131,7,7
0.273545702298091,7,9
