preparation_time,first_image,second_image
0.646793572478702,2,2
0.646793572478702,4,4
0.646793572478702,7,7
0.646793572478702,9,9
0.209374480095012,4,4
0.438289142296697,9,9
0.255900083641163,7,4
0.47956971538706,9,9
0.401101808233706,4,4
0.229776095678743,4,4
0.224624164918871,9,7
0.463974545294844,4,2
0.279511626663433,4,2
0.377010088473228,9,9
0.319545714024331,2,9
0.276271303431225,2,7
0.191869198855231,2,2
0.224428263523537,4,4
0.282022688398728,2,2
0.283976551363755,2,2
0.226589488718983,7,7
0.240871628930305,4,4
0.327006813265331,9,4
0.362668382266816,7,4
0.190516154653007,9,9
0.493988835065086,7,7
0.227825328179092,2,2
0.392345412388562,9,9
0.209779516871005,4,4
0.332164094204461,9,9
0.646793572478702,9,9
0.265310023030529,4,7
0.241977207092329,4,4
0.248581334656606,9,2
0.359882296557796,4,9
0.297017433143011,9,9
0.26606177995038,4,4
0.350403731489965,9,7
0.163201523280587,7,7
0.20735310319063,7,7
0.228628186819831,9,2
0.342460476568302,7,7
0.260839659934243,2,2
0.131461090786345,2,2
0.216862527539697,9,9
0.271030710387341,4,4
0.250459580802494,9,9
0.185119913829929,2,2
0.232952652414915,7,4
0.253003372837949,7,7
0.304596645469458,4,4
0.198656992624387,7,9
0.271493217381253,2,2
0.264635633424275,4,9
0.324705763475665,9,9
0.229614466876966,4,9
0.294365472023048,9,4
0.319376204267954,7,7
0.384774443761887,7,7
0.275725247206603,7,7
0.268090001823482,9,9
0.435847132340302,7,9
0.326081890192409,9,9
0.27863083574035,4,4
0.311505416348828,2,7
0.156518803037449,2,4
0.268323073416819,7,7
0.364688375422463,2,2
0.351937029638445,4,7
0.211092969930513,9,9
0.416586114681776,2,2
0.30382266355069,2,2
0.260733117511741,7,9
0.224867429238594,7,2
0.197678623094586,2,7
0.26869578366582,2,2
0.334721972768457,4,4
0.208094796041305,2,4
0.257135854719922,2,9
0.500650605965715,2,9
0.197060432178959,9,9
0.289022814024193,9,2
0.320833762433769,2,2
0.414845035525592,7,7
0.448188678251851,7,7
0.30957174410331,4,4
0.328853019429222,2,4
0.291104707601978,7,7
0.347133385085232,2,2
0.138405458622756,9,9
0.144265036358292,2,2
0.175114342915594,9,9
0.295170779579474,2,2
0.153607231402845,7,7
0.318546589328279,9,9
0.155724566378773,4,4
0.174323595123837,9,7
0.239241003644307,7,7
0.187338488991967,7,2
0.252217907641659,7,7
0.363331528447568,2,2
0.256337629540785,7,7
0.268514118587998,2,2
0.342348064228926,4,2
0.39833753684622,4,4
0.115607032757488,4,4
0.267660162700168,9,4
0.372544910774389,4,7
0.210781648246062,4,4
0.268107106542712,7,2
0.29477628483341,7,7
0.230790391845212,4,4
