id,day,block,trial,first_image,second_image,first_press,correct,real_prep_time
000,1,6,1,8,5,5,1,0.427216352662072
000,1,6,2,6,5,6,0,0.038539573084563
000,1,6,3,8,8,8,1,1.96018144185655
000,1,6,4,3,3,3,1,1.97711292025633
000,1,6,5,3,5,5,1,0.460864905500785
000,1,6,6,8,6,6,1,0.43388390657492
000,1,6,7,8,8,8,1,1.95785247464664
000,1,6,8,3,3,3,1,1.96254780166782
000,1,6,9,5,3,5,0,0.0336173998657614
000,1,6,10,6,6,6,1,1.97302985750139
000,1,6,11,5,3,5,0,-0.034155126195401
000,1,6,12,6,6,6,1,1.94098217389546
000,1,6,13,5,8,6,0,0.356127658858895
000,1,6,14,5,3,5,0,0.077380834845826
000,1,6,15,8,5,8,0,0.0110299817752093
000,1,6,16,8,8,8,1,1.92366571421735
000,1,6,17,3,3,3,1,1.99030238785781
000,1,6,18,3,3,3,1,1.96748388279229
000,1,6,19,3,6,3,0,-0.00426204944960773
000,1,6,20,8,3,3,1,0.397213449003175
000,1,6,21,5,5,5,1,2.00123997312039
000,1,6,22,8,3,8,0,-0.0679056046064943
000,1,6,23,6,6,6,1,1.51153341075405
000,1,6,24,3,3,3,1,1.99440145655535
000,1,6,25,8,3,8,0,0.0742579326033592
000,1,6,26,6,8,6,0,-0.00976978405378759
000,1,6,27,8,8,8,1,1.94431875040755
000,1,6,28,8,6,8,0,0.153529577888548
000,1,6,29,5,5,5,1,1.94078314397484
000,1,6,30,5,5,5,1,1.98342060018331
000,1,6,31,6,6,6,1,1.98173253331333
000,1,6,32,3,3,3,1,2.01124384254217
000,1,6,33,3,6,3,0,0.265452698804438
000,1,6,34,5,5,5,1,1.91610950580798
000,1,6,35,5,6,6,1,0.489240470807999
000,1,6,36,5,5,5,1,2.02725844085217
000,1,6,37,3,3,3,1,1.96333752921782
000,1,6,38,8,8,8,1,1.96550433547236
000,1,6,39,3,3,3,1,2.04762827558443
000,1,6,40,6,6,6,1,1.91664339555427
000,1,6,41,5,6,6,1,0.481557924067602
000,1,6,42,6,6,6,1,1.96333521604538
000,1,6,43,5,5,5,1,1.99105723924004
000,1,6,44,8,8,8,1,1.97237360686995
000,1,6,45,6,6,6,1,1.99157953402027
000,1,6,46,3,3,3,1,2.00136281340383
000,1,6,47,5,5,5,1,2.01865935558453
000,1,6,48,5,5,5,1,1.97744590323418
000,1,6,49,6,5,5,1,0.411258562467992
000,1,6,50,3,5,5,1,0.501014296198264
000,1,6,51,3,3,3,1,2.00933298864402
000,1,6,52,6,6,6,1,1.96560349594802
000,1,6,53,5,5,5,1,2.026249430608
000,1,6,54,3,8,3,0,0.0532875237986445
000,1,6,55,3,6,6,1,0.469682463444769
000,1,6,56,6,3,6,0,0.0818498721346259
000,1,6,57,5,5,5,1,1.99906884459779
000,1,6,58,6,8,6,0,-0.0405307293403894
000,1,6,59,5,5,5,1,1.91558428970166
000,1,6,60,6,6,6,1,1.92846936848946
000,1,6,61,5,8,8,1,0.464999326504767
000,1,6,62,8,8,8,1,1.91095772734843
000,1,6,63,3,3,3,1,2.00442071584985
000,1,6,64,5,5,5,1,2.02794451033697
000,1,6,65,6,6,6,1,1.95043756999075
000,1,6,66,6,3,6,0,0.000308833085000515
000,1,6,67,3,8,3,0,0.0882126004435122
000,1,6,68,5,5,5,1,2.00389315094799
000,1,6,69,6,8,6,0,0.123742435127497
000,1,6,70,5,5,5,1,2.00344035332091
000,1,6,71,8,8,8,1,1.96292468998581
000,1,6,72,3,3,3,1,2.0147600735072
000,1,6,73,6,6,6,1,1.94698120257817
000,1,6,74,6,3,3,1,0.466038337443024
000,1,6,75,6,6,6,1,1.94224230828695
000,1,6,76,8,8,8,1,1.96128242020495
000,1,6,77,5,5,5,1,1.95530493417755
000,1,6,78,5,5,5,1,1.96731169335544
000,1,6,79,8,8,8,1,1.98689479264431
000,1,6,80,8,8,8,1,1.93059430480935
000,1,6,81,8,8,8,1,1.9248349161353
000,1,6,82,8,8,8,1,1.92975875013508
000,1,6,83,3,3,3,1,1.94589241384529
000,1,6,84,6,6,6,1,1.92068308242597
000,1,6,85,5,5,5,1,1.96696313819848
000,1,6,86,6,5,6,0,-0.0187460992019624
000,1,6,87,8,6,8,0,-0.00174187263473868
000,1,6,88,6,6,6,1,1.93240576493554
000,1,6,89,3,3,3,1,1.93835335527547
000,1,6,90,6,6,6,1,1.93374001560733
000,1,6,91,8,8,8,1,1.95925452350639
000,1,6,92,3,3,3,1,1.92705583944917
000,1,6,93,5,8,5,0,0.295366318430752
000,1,6,94,6,6,6,1,1.94151005684398
000,1,6,95,6,6,6,1,1.94726454280317
000,1,6,96,5,6,6,1,0.393815422663465
000,1,6,97,3,5,3,0,0.0762668428942561
000,1,6,98,6,6,6,1,2.00844451971352
000,1,6,99,3,3,3,1,1.97201223671436
000,1,6,100,3,3,3,1,1.95917897974141
000,1,6,101,3,8,8,1,0.364802285563201
000,1,6,102,3,3,3,1,1.97853832854889
000,1,6,103,8,8,8,1,1.96822235686705
000,1,6,104,8,5,8,0,0.203973369905725
000,1,6,105,5,5,5,1,2.06028832774609
000,1,6,106,8,8,8,1,1.92935115145519
000,1,6,107,8,8,8,1,1.9802580839023
000,1,6,108,8,8,8,1,1.9616664473433
