preparation_time,first_image,second_image
0.55,1,1
0.55,4,4
0.55,7,7
0.55,10,10
0.290262556513253,1,1
0.375276273797098,4,4
0.269891948969825,1,7
0.35493366130942,10,7
0.419386770113888,1,1
0.213677493351237,7,7
0.170191068061599,4,7
0.285126354825872,7,7
0.193225509111781,10,1
0.221561123428436,4,1
0.504330838467082,7,7
0.296145988485646,4,4
0.237507739671815,7,7
0.450998468087441,10,10
0.192751833757428,1,1
0.447841296310224,4,4
0.337914117376198,4,4
0.389302268511644,4,4
0.209048076914119,1,1
0.223613928837261,7,7
0.408028850587297,7,7
0.169451202505362,4,4
0.249445003121108,4,7
0.366963406491202,10,10
0.240709337308004,10,7
0.302564613961853,4,4
0.518893114761419,7,1
0.520142749147111,7,7
0.37669996983,10,10
0.363388353995601,1,4
0.155944009853291,1,10
0.541159705360802,10,10
0.379211561613274,1,4
0.46670279851065,1,10
0.374622944110548,4,4
0.500934096625974,1,1
0.38367833141227,1,1
0.433539930547582,10,4
0.209413380542583,1,10
0.321380295587159,1,1
0.427556026536965,4,4
0.191847897809141,7,7
0.325842095109836,7,7
0.216480859081813,7,7
0.352791451705619,7,1
0.477614345654485,10,10
0.186042693889775,4,4
0.470027500277658,1,7
0.376050541583122,1,1
0.385739084672243,4,4
0.229240262886508,7,1
0.324447302135534,4,1
0.268361504888335,10,7
0.165023070376671,1,1
0.162273936149179,4,4
0.331242000080493,10,10
0.447945630780027,7,4
0.372918162494559,4,7
0.304045439826195,10,10
0.217229119013047,7,7
0.485304528281477,1,1
0.389620718984597,1,1
0.463085927297988,4,10
0.489403672757886,7,10
0.391265190344814,4,10
0.462424246916113,10,4
0.396294750413428,10,10
0.158466076468862,1,1
0.450185844194996,10,4
0.220416853313478,4,4
0.333405682494909,10,1
0.355249083092898,10,10
0.34360835611473,7,7
0.487754317815739,10,10
0.219925557928848,7,7
0.1558539500413,1,7
0.489505628724493,1,1
0.447069830919774,10,10
0.332679014128069,7,7
0.316759362819751,10,10
0.196691804378785,7,4
0.285471653195736,1,1
0.187863616297461,10,10
0.436332349100526,4,4
0.180834161766415,10,10
0.232380103347589,7,10
0.379510492580481,1,1
0.267532622081507,4,4
0.412290697085839,10,1
0.471427339097288,7,7
0.290485401198563,7,7
0.187376150777507,4,4
0.475326433468322,1,1
0.463946687310779,7,7
0.307367644974606,4,4
0.495791677520781,7,10
0.303612307246293,10,10
0.252921154882002,4,1
0.481760767930894,4,10
0.444553081535425,10,10
0.353040363221984,4,4
0.407730646016567,1,1
0.235274626151459,7,7
0.508283579481423,10,10
0.536378500603126,10,10
0.276800624922315,1,4
0.496221047290913,7,4
0.274113482776048,1,1
