preparation_time,first_image,second_image
0.55,1,1
0.55,4,4
0.55,7,7
0.55,10,10
0.393198528333717,10,4
0.166699550461421,7,4
0.374510052876641,10,10
0.417255093930777,1,1
0.525357042666634,1,4
0.464402343524785,10,7
0.450172188608335,10,10
0.348820390333821,1,1
0.167093000661151,4,1
0.476746998578297,7,7
0.155449497676736,4,1
0.370016474286042,7,7
0.376718708530021,4,10
0.195167333914859,4,1
0.175110495932506,10,4
0.37988968998681,10,10
0.344194106316276,1,1
0.270568838854056,1,1
0.165918223218651,1,7
0.403557654589645,10,1
0.199734273280217,4,4
0.154642337766155,10,1
0.260666635471413,7,7
0.270618216037665,1,1
0.222127052601338,10,1
0.176791185232587,7,10
0.461693581410411,10,10
0.310299389691326,10,7
0.248325940522701,4,4
0.3595088751424,4,4
0.251994277557286,7,7
0.490763384721771,1,1
0.343401431236131,1,7
0.39925998045443,4,4
0.539229001951706,4,7
0.291899011816744,4,4
0.239858253688282,1,1
0.541485522250588,10,10
0.384829768400325,1,1
0.542672555495,7,7
0.537466432126178,4,7
0.432041574288555,7,7
0.157754323592399,4,4
0.39513215578084,10,10
0.249823667615929,7,7
0.201774282901611,1,1
0.296504453961211,4,4
0.230037402045688,4,4
0.456592565470268,7,4
0.523672466033127,1,4
0.160560959223576,1,1
0.252425441723074,7,7
0.256479218077664,4,4
0.206931085360045,1,10
0.530599724331867,1,7
0.249044781035985,7,1
0.292474465936766,4,4
0.169575635226301,7,10
0.245252268484162,4,4
0.503129902225082,7,7
0.535773206442803,4,10
0.412411129645804,10,10
0.268744442732338,1,1
0.173734389079201,4,4
0.495774593972924,7,7
0.212056358968301,7,1
0.257819236006584,1,10
0.369281860284375,4,4
0.250910976017816,7,10
0.487871234253849,4,4
0.350885953018601,10,10
0.343875757295171,1,1
0.51210345236555,7,7
0.516107354297015,7,1
0.246651081522035,7,7
0.157506756892453,10,10
0.418115878469909,4,4
0.258225363354605,4,4
0.15572258061612,10,10
0.188852156548128,10,10
0.317535082167589,10,10
0.198219290807019,10,10
0.232835599019219,1,1
0.448022186314749,7,7
0.332275198224896,4,4
0.195403853835169,7,4
0.236129465988738,10,7
0.522097301666922,7,7
0.153157899176385,1,1
0.406748735769235,7,7
0.407865011056808,10,10
0.42210051215072,1,1
0.381261385770546,4,10
0.463811285868692,7,7
0.478738872899876,7,7
0.408731734136489,4,7
0.221855852336089,1,4
0.440509201441945,7,7
0.263884835105149,1,1
0.486590620616771,1,1
0.378066858422808,1,10
0.184107048746821,1,1
0.514380878541668,10,10
0.33498236448166,10,4
0.527161480502463,4,4
0.166196912841818,10,10
0.192981987839879,10,10
0.452287835082806,10,10
