id,day,block,trial,first_image,second_image,first_press,correct,real_prep_time
010,1,5,1,3,3,3,1,1.96542394788776
010,1,5,2,5,5,5,1,1.98841438816862
010,1,5,3,6,6,6,1,1.91638640669225
010,1,5,4,8,8,8,1,1.99134295915883
010,1,5,5,3,3,3,1,1.76396807343099
010,1,5,6,3,3,3,1,1.88010415818917
010,1,5,7,6,5,5,1,0.466183211745829
010,1,5,8,6,8,8,1,0.435026346708128
010,1,5,9,6,6,6,1,1.82873142965764
010,1,5,10,6,6,6,1,1.83088701232327
010,1,5,11,3,3,3,1,1.91861322842578
010,1,5,12,8,8,8,1,1.79530751511084
010,1,5,13,3,8,8,1,0.243841906317812
010,1,5,14,8,5,3,0,0.253493887990317
010,1,5,15,6,6,6,1,1.90127394176579
010,1,5,16,5,5,5,1,1.97340175154795
010,1,5,17,5,5,5,1,2.06944788060855
010,1,5,18,5,8,8,1,0.409023674506443
010,1,5,19,8,6,8,0,0.205400668287439
010,1,5,20,6,6,6,1,1.85402839802782
010,1,5,21,3,6,6,1,0.310472332597783
010,1,5,22,5,5,5,1,2.03766036821162
010,1,5,23,5,5,5,1,1.80868864582862
010,1,5,24,6,6,6,1,1.9201154964785
010,1,5,25,5,5,5,1,1.96802367687633
010,1,5,26,5,5,5,1,2.04718693338918
010,1,5,27,5,6,5,0,0.0158550690052834
010,1,5,28,8,6,8,0,-0.0630419524618446
010,1,5,29,8,8,8,1,1.85418958346781
010,1,5,30,6,6,6,1,1.83443862824879
010,1,5,31,3,3,3,1,1.88907675508426
010,1,5,32,6,8,6,0,0.309365245416302
010,1,5,33,8,8,8,1,1.97158355213151
010,1,5,34,8,8,8,1,2.00294189896931
010,1,5,35,3,3,3,1,1.84044430150016
010,1,5,36,5,5,5,1,1.89994415651199
010,1,5,37,8,8,8,1,1.89729857406019
010,1,5,38,6,6,6,1,1.99907177729847
010,1,5,39,5,5,5,1,1.9055476946919
010,1,5,40,3,3,3,1,2.23332472481707
010,1,5,41,3,3,3,1,1.80628484548697
010,1,5,42,5,6,6,1,0.547510897794837
010,1,5,43,6,3,3,1,0.33522055936055
010,1,5,44,6,6,6,1,1.7710174698127
010,1,5,45,5,8,5,0,0.000647661270249955
010,1,5,46,8,3,3,1,0.380017497311655
010,1,5,47,6,8,6,0,-0.577057852141024
010,1,5,48,8,8,8,1,1.74704913311462
010,1,5,49,6,3,3,1,0.416410491117858
010,1,5,50,3,3,3,1,1.89493828983632
010,1,5,51,3,3,3,1,1.73720147168433
010,1,5,52,5,6,5,0,0.0714508269838916
010,1,5,53,5,5,5,1,1.76836271938782
010,1,5,54,3,5,3,0,0.0653393941165632
010,1,5,55,8,8,8,1,1.77659469289028
010,1,5,56,3,3,3,1,1.83276206911296
010,1,5,57,6,5,6,0,0.00105694586727623
010,1,5,58,5,3,3,1,0.380994881571951
010,1,5,59,3,8,3,0,0.0569288524307012
010,1,5,60,5,5,5,1,1.95589140288985
010,1,5,61,8,8,8,1,1.80413624609946
010,1,5,62,3,5,3,0,0.188435110613227
010,1,5,63,5,5,NaN,0,NaN
010,1,5,64,8,8,5,0,-0.0307832348185002
010,1,5,65,5,3,3,1,0.558809985279822
010,1,5,66,8,8,8,1,1.84332151438412
010,1,5,67,8,8,8,1,1.52674576726031
010,1,5,68,8,5,8,0,-0.0788381255715649
010,1,5,69,3,3,3,1,1.54158662571672
010,1,5,70,5,5,5,1,1.6925132943993
010,1,5,71,6,6,6,1,1.80243210655908
010,1,5,72,5,5,5,1,1.79135923572767
010,1,5,73,3,3,3,1,1.72262832612842
010,1,5,74,8,3,8,0,0.0939015212270533
010,1,5,75,6,6,6,1,1.85192670329116
010,1,5,76,3,3,3,1,1.75673137908916
010,1,5,77,8,8,8,1,1.80692287118609
010,1,5,78,6,6,6,1,1.82163529739864
010,1,5,79,6,6,6,1,1.84359145906592
010,1,5,80,5,5,5,1,1.79171400172027
010,1,5,81,5,3,5,0,0.216564004446354
010,1,5,82,3,6,6,1,0.285720826818306
010,1,5,83,5,8,5,0,0.11876194569777
010,1,5,84,6,5,6,0,0.104206114300723
010,1,5,85,5,5,5,1,1.85020537964101
010,1,5,86,5,5,5,1,2.03786383069792
010,1,5,87,3,3,3,1,1.81934183797193
010,1,5,88,6,6,6,1,1.76180786711166
010,1,5,89,3,3,NaN,0,NaN
010,1,5,90,3,8,8,1,0.44720259113501
010,1,5,91,3,6,6,1,0.365654337824253
010,1,5,92,8,5,8,0,0.176452138590776
010,1,5,93,6,6,6,1,1.77471975856952
010,1,5,94,5,5,5,1,1.88663341152733
010,1,5,95,6,6,6,1,1.91355657506028
010,1,5,96,8,8,8,1,1.82110271636748
010,1,5,97,8,8,8,1,1.95748073873483
010,1,5,98,8,8,8,1,1.97856670050805
010,1,5,99,6,6,NaN,0,NaN
010,1,5,100,8,6,8,0,0.386670592269184
010,1,5,101,3,5,6,0,0.366855054783173
010,1,5,102,3,3,3,1,1.87711435790879
010,1,5,103,6,3,6,0,0.348432262213919
010,1,5,104,8,8,8,1,1.92902567352212
010,1,5,105,3,3,3,1,2.08667797456064
010,1,5,106,6,6,6,1,1.90189972053258
010,1,5,107,8,3,8,0,0.193286598773739
010,1,5,108,8,8,8,1,1.7925873290842
