id,day,block,trial,first_image,second_image,first_press,correct,real_prep_time
001,1,1,1,2,2,2,1,1.89245253475383
001,1,1,2,4,4,4,1,1.84806711180136
001,1,1,3,7,7,7,1,0.835460730828345
001,1,1,4,9,9,9,1,0.855611646082252
001,1,1,5,7,7,NaN,0,NaN
001,1,1,6,7,7,9,0,1.99097825726494
001,1,1,7,7,7,9,0,2.09925084933639
001,1,1,8,7,7,9,0,1.92495719948784
001,1,1,9,9,9,NaN,NaN,NaN
001,1,1,10,7,7,NaN,NaN,NaN
001,1,1,11,4,4,NaN,NaN,NaN
001,1,1,12,7,7,NaN,NaN,NaN
001,1,1,13,2,2,NaN,NaN,NaN
001,1,1,14,4,4,NaN,NaN,NaN
001,1,1,15,7,7,NaN,NaN,NaN
001,1,1,16,2,2,NaN,NaN,NaN
001,1,1,17,2,2,NaN,NaN,NaN
001,1,1,18,7,7,NaN,NaN,NaN
001,1,1,19,9,9,NaN,NaN,NaN
001,1,1,20,2,2,NaN,NaN,NaN
001,1,1,21,7,7,NaN,NaN,NaN
001,1,1,22,2,2,NaN,NaN,NaN
001,1,1,23,9,9,NaN,NaN,NaN
001,1,1,24,9,9,NaN,NaN,NaN
001,1,1,25,7,7,NaN,NaN,NaN
001,1,1,26,9,9,NaN,NaN,NaN
001,1,1,27,9,9,NaN,NaN,NaN
001,1,1,28,2,2,NaN,NaN,NaN
001,1,1,29,2,2,NaN,NaN,NaN
001,1,1,30,2,2,NaN,NaN,NaN
001,1,1,31,7,7,NaN,NaN,NaN
001,1,1,32,9,9,NaN,NaN,NaN
001,1,1,33,4,4,NaN,NaN,NaN
001,1,1,34,4,4,NaN,NaN,NaN
001,1,1,35,4,4,NaN,NaN,NaN
001,1,1,36,4,4,NaN,NaN,NaN
001,1,1,37,9,9,NaN,NaN,NaN
001,1,1,38,9,9,NaN,NaN,NaN
001,1,1,39,9,9,NaN,NaN,NaN
001,1,1,40,2,2,NaN,NaN,NaN
001,1,1,41,7,7,NaN,NaN,NaN
001,1,1,42,9,9,NaN,NaN,NaN
001,1,1,43,4,4,NaN,NaN,NaN
001,1,1,44,4,4,NaN,NaN,NaN
001,1,1,45,9,9,NaN,NaN,NaN
001,1,1,46,9,9,NaN,NaN,NaN
001,1,1,47,2,2,NaN,NaN,NaN
001,1,1,48,4,4,NaN,NaN,NaN
001,1,1,49,2,2,NaN,NaN,NaN
001,1,1,50,4,4,NaN,NaN,NaN
001,1,1,51,4,4,NaN,NaN,NaN
001,1,1,52,4,4,NaN,NaN,NaN
001,1,1,53,7,7,NaN,NaN,NaN
001,1,1,54,2,2,NaN,NaN,NaN
001,1,1,55,4,4,NaN,NaN,NaN
001,1,1,56,2,2,NaN,NaN,NaN
