preparation_time,first_image,second_image
0.55,2,2
0.55,5,5
0.55,6,6
0.55,9,9
0.540868400619304,2,9
0.442627405920964,2,2
0.188251344520355,5,5
0.350242442377726,6,6
0.334944031415208,9,9
0.150297555777362,2,2
0.545575576184169,2,2
0.501047976470038,5,5
0.236884461166486,2,2
0.392151000525047,2,2
0.338781248214372,9,9
0.293643565917312,6,6
0.361716980923332,2,5
0.375929244273495,5,5
0.483419600499676,5,2
0.175125328993996,2,2
0.392546649262969,6,6
0.351445097976276,6,5
0.214119477130222,2,2
0.208178191422509,9,9
0.405136344808632,5,5
0.503162456144519,6,2
0.163146324340229,2,2
0.321208760587248,9,5
0.501157229304598,5,5
0.340602831794133,2,2
0.297028215019637,9,5
0.246260100743631,9,6
0.169292710865452,2,5
0.22006671168366,9,9
0.37271017306654,9,9
0.36203419318916,6,6
0.3676886202468,2,2
0.269621099446687,9,9
0.496169612485785,9,9
0.488778617418641,2,2
0.336280146652204,6,6
0.450543278714321,9,9
0.463428269106671,2,6
0.297238739411796,9,9
0.220925240253605,6,6
0.251148201460413,9,9
0.244836423818421,2,2
0.306758224739822,6,6
0.152882563804856,5,5
0.262356340014644,2,2
0.364828046778376,9,9
0.319223721471192,9,6
0.36273052981895,5,5
0.446030943905565,2,5
0.522486175769982,5,9
0.280398820986549,6,6
0.258229408804766,6,9
0.340489564788535,2,2
0.393846484092172,5,6
0.2249001736869,5,5
0.161198146195825,9,9
0.231597420003325,6,6
0.248041824417744,9,9
0.324532224951892,6,6
0.402371696855263,9,2
0.270569446594525,9,9
0.540202685298294,5,6
0.498459336546839,2,2
0.398292812558141,6,6
0.285154829698423,5,5
0.217892641985329,2,6
0.413892060500356,6,6
0.436179627911699,6,2
0.176440286716909,9,9
0.460046484144041,2,6
0.505451524446163,9,9
0.402889509161144,9,6
0.431341007974444,5,5
0.495377689223772,5,9
0.529489563954585,5,5
0.29075056876116,6,2
0.173680721921586,9,9
0.274382036570824,6,9
0.218340390156687,2,2
0.29961949599258,2,2
0.351588412773088,6,5
0.466196761197173,5,5
0.530992760041247,5,6
0.265928333639976,5,5
0.530805637763055,6,6
0.22361770601158,6,6
0.326024541360036,9,5
0.222999791769315,6,5
0.254260386938072,2,9
0.156882759115842,2,9
0.248511846595288,5,2
0.304604756646558,9,2
0.348867220620703,9,2
0.271416592810284,6,6
0.155216423040431,2,2
0.500740051233407,9,9
0.244438026645765,6,6
0.237560590224608,5,9
0.151666079513781,5,5
0.254012374229088,6,6
0.259996999597276,5,5
0.379368583360814,5,5
0.358162637193694,5,5
0.469691902326797,5,2
0.461337804307562,5,5
0.522031494186936,6,6
0.3602839714258,6,9
