preparation_time,first_image,second_image
0.55,2,2
0.55,5,5
0.55,6,6
0.55,9,9
0.152825009147465,5,5
0.449502239062813,9,9
0.491525957602279,6,5
0.520280972978668,9,9
0.270857964723272,5,5
0.33965214456778,5,5
0.446126187147864,9,6
0.410254889112916,5,2
0.25704708894739,5,2
0.305708512314241,9,9
0.512096351597458,2,9
0.442336866656972,2,6
0.180498454160641,2,2
0.232511308070868,5,5
0.505327354232647,2,2
0.315082037978081,2,2
0.231804399391511,6,6
0.288772546948764,5,5
0.314879568704452,9,5
0.452113803291297,6,5
0.203233620552699,9,9
0.491928447526662,6,6
0.301923270462828,2,2
0.34075120160335,9,9
0.202061478828363,5,5
0.258878950584291,9,9
0.528335188695496,9,9
0.339742210672765,5,6
0.210970646923747,5,5
0.370858814069291,9,2
0.398267682079677,5,9
0.489610636035221,9,9
0.321427529798067,5,5
0.533234780615805,9,6
0.228276160010102,6,6
0.3566357175953,6,6
0.310637683508163,9,2
0.261526549834234,6,6
0.391635798201829,2,2
0.181868966775731,2,2
0.348059163130912,9,9
0.339628794203437,5,5
0.444322174850576,9,9
0.267382521209368,2,2
0.236835549396824,6,5
0.232232246176723,6,6
0.542820143023243,5,5
0.331169480211462,6,9
0.533473987697513,2,2
0.508442623890333,5,9
0.326362814707589,9,9
0.313984795762895,5,9
0.414385668814059,9,5
0.523592535341502,6,6
0.471814790043441,6,6
0.339790121001459,6,6
0.347577445653056,9,9
0.252158004966031,6,9
0.39299766328495,9,9
0.175307629204464,5,5
0.378589381404499,2,6
0.186591698193801,2,5
0.358213659743219,6,6
0.389060962594411,2,2
0.459056547653172,5,6
0.360044811262165,9,9
0.405710055020404,2,2
0.36614675683614,2,2
0.256232974095122,6,9
0.274391396694436,6,2
0.327228451183398,2,6
0.300738738272751,2,2
0.376927351933765,5,5
0.31515006811989,2,5
0.531360770140445,2,9
0.388671606237747,2,9
0.339634410816905,9,9
0.548199815411637,9,2
0.240157510710177,2,2
0.331728739032097,6,6
0.323679064330853,6,6
0.454223045296321,5,5
0.378614472505736,2,5
0.425222472677445,6,6
0.314790576530582,2,2
0.23696921123595,9,9
0.208746698436054,2,2
0.251881949935181,9,9
0.308366398275232,2,2
0.177377600552001,6,6
0.47001345560451,9,9
0.177491301232059,5,5
0.164918217740136,9,6
0.22971771237819,6,6
0.238912094103347,6,2
0.255862380614429,6,6
0.155803798001448,2,2
0.304097406387158,6,6
0.42308612124466,2,2
0.189339713317453,5,2
0.427757640242367,5,5
0.186748051542053,5,5
0.501939343245515,9,5
0.32921437214263,5,6
0.375724096752711,5,5
0.318687190163269,6,2
0.471226271510588,6,6
0.284625327900221,5,5
