preparation_time,first_image,second_image
0.55,2,2
0.55,4,4
0.55,7,7
0.55,9,9
0.540868400619304,2,9
0.442627405920964,2,2
0.188251344520355,4,4
0.350242442377726,7,7
0.334944031415208,9,9
0.150297555777362,2,2
0.545575576184169,2,2
0.501047976470038,4,4
0.236884461166486,2,2
0.392151000525047,2,2
0.338781248214372,9,9
0.293643565917312,7,7
0.361716980923332,2,4
0.375929244273495,4,4
0.483419600499676,4,2
0.175125328993996,2,2
0.392546649262969,7,7
0.351445097976276,7,4
0.214119477130222,2,2
0.208178191422509,9,9
0.405136344808632,4,4
0.503162456144519,7,2
0.163146324340229,2,2
0.321208760587248,9,4
0.501157229304598,4,4
0.340602831794133,2,2
0.297028215019637,9,4
0.246260100743631,9,7
0.169292710865452,2,4
0.22006671168366,9,9
0.37271017306654,9,9
0.36203419318916,7,7
0.3676886202468,2,2
0.269621099446687,9,9
0.496169612485785,9,9
0.488778617418641,2,2
0.336280146652204,7,7
0.450543278714321,9,9
0.463428269106671,2,7
0.297238739411796,9,9
0.220925240253605,7,7
0.251148201460413,9,9
0.244836423818421,2,2
0.306758224739822,7,7
0.152882563804856,4,4
0.262356340014644,2,2
0.364828046778376,9,9
0.319223721471192,9,7
0.36273052981895,4,4
0.446030943905565,2,4
0.522486175769982,4,9
0.280398820986549,7,7
0.258229408804766,7,9
0.340489564788535,2,2
0.393846484092172,4,7
0.2249001736869,4,4
0.161198146195825,9,9
0.231597420003325,7,7
0.248041824417744,9,9
0.324532224951892,7,7
0.402371696855263,9,2
0.270569446594525,9,9
0.540202685298294,4,7
0.498459336546839,2,2
0.398292812558141,7,7
0.285154829698423,4,4
0.217892641985329,2,7
0.413892060500356,7,7
0.436179627911699,7,2
0.176440286716909,9,9
0.460046484144041,2,7
0.505451524446163,9,9
0.402889509161144,9,7
0.431341007974444,4,4
0.495377689223772,4,9
0.529489563954585,4,4
0.29075056876116,7,2
0.173680721921586,9,9
0.274382036570824,7,9
0.218340390156687,2,2
0.29961949599258,2,2
0.351588412773088,7,4
0.466196761197173,4,4
0.530992760041247,4,7
0.265928333639976,4,4
0.530805637763055,7,7
0.22361770601158,7,7
0.326024541360036,9,4
0.222999791769315,7,4
0.254260386938072,2,9
0.156882759115842,2,9
0.248511846595288,4,2
0.304604756646558,9,2
0.348867220620703,9,2
0.271416592810284,7,7
0.155216423040431,2,2
0.500740051233407,9,9
0.244438026645765,7,7
0.237560590224608,4,9
0.151666079513781,4,4
0.254012374229088,7,7
0.259996999597276,4,4
0.379368583360814,4,4
0.358162637193694,4,4
0.469691902326797,4,2
0.461337804307562,4,4
0.522031494186936,7,7
0.3602839714258,7,9
