id,day,block,trial,first_image,second_image,first_press,correct,real_prep_time
jcc,1,4,1,2,2,2,1,1.86332140488958
jcc,1,4,2,4,4,4,1,2.07079951801279
jcc,1,4,3,7,7,7,1,1.94305355304095
jcc,1,4,4,9,9,9,1,1.970133059207
jcc,1,4,5,9,9,9,1,1.97537038222072
jcc,1,4,6,2,2,2,1,1.96722342957219
jcc,1,4,7,7,7,7,1,2.03501561678422
jcc,1,4,8,9,2,4,0,0.368396641977597
jcc,1,4,9,2,9,2,0,0.184239012349281
jcc,1,4,10,4,4,4,1,1.93473276290752
jcc,1,4,11,9,4,4,1,0.356744296295801
jcc,1,4,12,9,9,9,1,1.95260654069716
jcc,1,4,13,4,4,4,1,1.94058164149465
jcc,1,4,14,7,4,4,1,0.370262518525124
jcc,1,4,15,4,9,9,1,0.365865086423582
jcc,1,4,16,7,2,2,1,0.422948345672921
jcc,1,4,17,7,7,7,1,2.00101424439345
jcc,1,4,18,7,7,7,1,2.03723546864057
jcc,1,4,19,9,9,9,1,1.97018480197585
jcc,1,4,20,2,2,2,1,1.9624779480946
jcc,1,4,21,9,9,9,1,1.99410578962124
jcc,1,4,22,9,9,9,1,2.04936899950553
jcc,1,4,23,9,7,9,0,0.183373037041747
jcc,1,4,24,4,4,4,1,1.99029897480796
jcc,1,4,25,9,9,9,1,1.90280900982907
jcc,1,4,26,4,4,4,1,1.90671893575927
jcc,1,4,27,4,4,4,1,1.93835033284267
jcc,1,4,28,2,2,2,1,1.97123054068652
jcc,1,4,29,9,9,9,1,1.9550523575308
jcc,1,4,30,4,9,9,1,0.470061827159952
jcc,1,4,31,7,7,7,1,2.01364081229258
jcc,1,4,32,9,4,4,1,0.339752296291408
jcc,1,4,33,9,9,9,1,1.97676061476523
jcc,1,4,34,4,2,2,1,0.392273777775699
jcc,1,4,35,9,2,4,0,0.324308148148702
jcc,1,4,36,2,2,2,1,2.00644712297071
jcc,1,4,37,4,4,4,1,1.97146717234864
jcc,1,4,38,2,7,7,1,0.583561481485958
jcc,1,4,39,2,2,2,1,2.00877127111016
jcc,1,4,40,7,7,7,1,2.05329355302092
jcc,1,4,41,4,4,4,1,1.99405838221719
jcc,1,4,42,4,4,4,1,1.99429977525142
jcc,1,4,43,7,9,9,1,0.348056493821787
jcc,1,4,44,9,9,9,1,1.93009670321771
jcc,1,4,45,4,2,4,0,0.148273382714251
jcc,1,4,46,4,4,4,1,1.98212910859729
jcc,1,4,47,4,4,4,1,1.96349680198182
jcc,1,4,48,2,2,2,1,1.93121157772839
jcc,1,4,49,4,7,9,0,0.366629135794938
jcc,1,4,50,2,4,4,1,0.560734814818716
jcc,1,4,51,2,9,7,0,0.39111624690122
jcc,1,4,52,7,7,7,1,2.02859191309835
jcc,1,4,53,4,4,4,1,1.95062333080568
jcc,1,4,54,4,9,9,1,0.376599308641744
jcc,1,4,55,9,7,7,1,0.363098864196218
jcc,1,4,56,2,4,4,1,0.378445037044003
jcc,1,4,57,2,2,2,1,1.94725383902551
jcc,1,4,58,2,2,2,1,2.04911893575627
jcc,1,4,59,7,7,7,1,1.96114539456903
jcc,1,4,60,4,7,7,1,0.386102123447927
jcc,1,4,61,9,9,9,1,1.93124950365745
jcc,1,4,62,4,4,4,1,1.96478312296676
jcc,1,4,63,2,2,2,1,2.02715863945195
jcc,1,4,64,2,4,2,0,0.174985481484327
jcc,1,4,65,9,9,9,1,1.92164396247244
jcc,1,4,66,7,7,7,1,1.99520249130728
jcc,1,4,67,2,2,2,1,2.02632307357271
jcc,1,4,68,9,9,9,1,1.94451645629306
jcc,1,4,69,7,7,7,1,1.97184367649606
jcc,1,4,70,2,7,7,1,0.377804246905725
jcc,1,4,71,7,9,7,0,0.151223308639601
jcc,1,4,72,2,9,7,0,0.306733432094916
jcc,1,4,73,7,4,2,0,0.341492938270676
jcc,1,4,74,4,4,4,1,1.94617572586867
jcc,1,4,75,4,4,4,1,2.06847220938653
jcc,1,4,76,2,2,2,1,1.89895952833467
jcc,1,4,77,4,4,4,1,1.93809276289539
jcc,1,4,78,9,9,9,1,1.9444789357367
jcc,1,4,79,4,2,2,1,0.481253530859249
jcc,1,4,80,9,4,4,1,0.323676444444573
