id,day,block,trial,first_image,second_image,first_press,correct,real_prep_time
005,1,1,1,2,2,2,1,1.53568977397094
005,1,1,2,4,4,2,0,0.101912180973159
005,1,1,3,7,7,7,1,1.86414725564578
005,1,1,4,9,9,9,1,1.88526752582038
005,1,1,5,7,7,7,1,1.90213270434265
005,1,1,6,7,7,7,1,1.77876781875852
005,1,1,7,7,7,7,1,1.67200697599719
005,1,1,8,7,7,7,1,1.83408128036308
005,1,1,9,9,9,9,1,1.88960715513963
005,1,1,10,7,7,7,1,1.77665651687676
005,1,1,11,4,4,4,1,1.94346116645647
005,1,1,12,7,7,7,1,1.9103327109799
005,1,1,13,2,2,2,1,1.83683368223888
005,1,1,14,4,4,NaN,0,NaN
005,1,1,15,7,7,4,0,-0.0262824330734475
005,1,1,16,2,2,2,1,1.82904778745956
005,1,1,17,2,2,2,1,2.23136221575828
005,1,1,18,7,7,7,1,1.71888830702846
005,1,1,19,9,9,9,1,1.86565055776782
005,1,1,20,2,2,2,1,2.00706866486212
005,1,1,21,7,7,7,1,1.75915717169096
005,1,1,22,2,2,2,1,1.76523894311549
005,1,1,23,9,9,7,0,1.61177608226149
005,1,1,24,9,9,9,1,2.01946599132179
005,1,1,25,7,7,7,1,1.68357098764773
005,1,1,26,9,9,9,1,2.03062330683724
005,1,1,27,9,9,9,1,1.66280745807308
005,1,1,28,2,2,2,1,1.97553871583614
005,1,1,29,2,2,2,1,1.93209477843175
005,1,1,30,2,2,2,1,2.00347815961277
005,1,1,31,7,7,7,1,1.74213551167168
005,1,1,32,9,9,9,1,2.07668484279111
005,1,1,33,4,4,4,1,1.70438612962471
005,1,1,34,4,4,4,1,1.97319972853484
005,1,1,35,4,4,4,1,1.86700531673796
005,1,1,36,4,4,4,1,2.0183433986017
005,1,1,37,9,9,9,1,1.86936700271917
005,1,1,38,9,9,9,1,1.99673189462419
005,1,1,39,9,9,9,1,1.92295729068337
005,1,1,40,2,2,2,1,2.00541760971146
005,1,1,41,7,7,7,1,1.9872035981416
005,1,1,42,9,9,9,1,1.96799223387961
005,1,1,43,4,4,4,1,1.91780211881542
005,1,1,44,4,4,4,1,1.87153598359009
005,1,1,45,9,9,9,1,1.92400192081095
005,1,1,46,9,9,9,1,2.13732874813832
005,1,1,47,2,2,2,1,1.83914150199007
005,1,1,48,4,4,4,1,1.8558353245312
005,1,1,49,2,2,2,1,1.78192871429974
005,1,1,50,4,4,NaN,0,NaN
005,1,1,51,4,4,4,1,-0.0449239091663003
005,1,1,52,4,4,4,1,1.97098422323734
005,1,1,53,7,7,7,1,2.18611038375866
005,1,1,54,2,2,2,1,2.07322528070108
005,1,1,55,4,4,4,1,1.66787629162536
005,1,1,56,2,2,2,1,2.08621906519693
