id,day,block,trial,first_image,second_image,first_press,correct,real_prep_time
002,1,4,1,2,2,2,1,0.769389825842609
002,1,4,2,4,4,4,1,1.78357893982047
002,1,4,3,7,7,7,1,1.79397904674579
002,1,4,4,9,9,9,1,1.8095203739399
002,1,4,5,9,9,9,1,1.84320262391975
002,1,4,6,2,2,2,1,1.92615084398949
002,1,4,7,7,7,7,1,1.81641638306655
002,1,4,8,2,4,4,1,0.352034014011224
002,1,4,9,4,2,2,1,0.373529624284402
002,1,4,10,4,4,4,1,1.85555047723619
002,1,4,11,9,9,9,1,1.85270229268235
002,1,4,12,4,4,4,1,1.88498601918764
002,1,4,13,2,7,7,1,0.360174761412509
002,1,4,14,9,2,9,0,0.100179798447243
002,1,4,15,9,7,7,1,0.323390570512402
002,1,4,16,7,7,7,1,1.83176332177254
002,1,4,17,7,7,7,1,1.82865615460469
002,1,4,18,9,9,9,1,1.85203433640299
002,1,4,19,2,2,2,1,1.85082069935152
002,1,4,20,9,9,9,1,1.80370535952306
002,1,4,21,9,9,9,1,1.87417754543276
002,1,4,22,4,7,7,1,0.356090119075361
002,1,4,23,4,4,4,1,1.86299174597843
002,1,4,24,9,9,9,1,1.82265132973953
002,1,4,25,4,4,4,1,1.82457084898124
002,1,4,26,2,7,2,0,0.0608283117712745
002,1,4,27,2,2,2,1,1.93838835619226
002,1,4,28,9,9,9,1,1.8178122102463
002,1,4,29,9,2,9,0,0.0162978622033734
002,1,4,30,7,7,7,1,1.83933745253034
002,1,4,31,2,9,7,0,0.333002132147158
002,1,4,32,9,9,9,1,1.81491235756539
002,1,4,33,9,4,4,1,0.395460173645461
002,1,4,34,2,4,NaN,0,NaN
002,1,4,35,2,2,2,1,1.85400244031644
002,1,4,36,4,4,4,1,1.76557184767489
002,1,4,37,7,9,7,0,0.0475855535464689
002,1,4,38,2,2,2,1,1.8374908419014
002,1,4,39,7,7,7,1,1.7637012311302
002,1,4,40,4,4,4,1,1.82359307158958
002,1,4,41,4,4,4,1,1.84135325025227
002,1,4,42,7,4,4,1,0.347193046046868
002,1,4,43,9,9,9,1,1.8204133884783
002,1,4,44,9,4,4,1,0.356040736378873
002,1,4,45,4,4,4,1,1.81340461931859
002,1,4,46,4,4,4,1,1.76521321670589
002,1,4,47,2,2,2,1,1.92381769528174
002,1,4,48,7,2,7,0,0.151512518908476
002,1,4,49,4,9,9,1,0.350114316991949
002,1,4,50,4,2,2,1,0.436425091782439
002,1,4,51,7,7,7,1,1.82640956627938
002,1,4,52,4,4,4,1,1.89233910426083
002,1,4,53,9,2,2,1,0.351676483287974
002,1,4,54,4,7,7,1,0.355663444675884
002,1,4,55,4,9,4,0,0.0924888483996256
002,1,4,56,2,2,2,1,1.91456734436815
002,1,4,57,2,2,2,1,1.89290019482632
002,1,4,58,7,7,7,1,1.86704873400458
002,1,4,59,7,2,2,1,0.28288194849074
002,1,4,60,9,9,9,1,1.88053379181065
002,1,4,61,4,4,4,1,1.83709459514466
002,1,4,62,2,2,4,0,1.88148932681861
002,1,4,63,4,9,4,0,0.123878457726732
002,1,4,64,9,9,9,1,1.85931818735298
002,1,4,65,7,7,7,1,1.78531940572248
002,1,4,66,2,4,4,1,0.412378290418474
002,1,4,67,9,9,9,1,1.75682200816891
002,1,4,68,7,7,7,1,1.83364904349583
002,1,4,69,7,9,7,0,0.0859067117403356
002,1,4,70,7,4,7,0,0.0872723546572161
002,1,4,71,4,2,2,1,0.380803699435546
002,1,4,72,4,4,4,1,1.81181529451442
002,1,4,73,4,4,4,1,1.78204877590315
002,1,4,74,2,2,2,1,1.80776124730392
002,1,4,75,4,4,4,1,1.76362577436976
002,1,4,76,9,9,9,1,1.72378629620471
002,1,4,77,9,4,9,0,0.0775271693719333
002,1,4,78,2,9,7,0,0.322433243482919
002,1,4,79,7,7,7,1,1.81235771405318
002,1,4,80,2,2,2,1,1.82172421067617
002,1,4,81,9,9,9,1,1.80316807578492
002,1,4,82,2,9,2,0,0.208749148147945
002,1,4,83,2,2,2,1,1.85879364632547
002,1,4,84,7,7,7,1,1.77593430481556
002,1,4,85,9,7,7,1,0.345611614573045
002,1,4,86,7,7,7,1,1.85352586922409
002,1,4,87,7,7,7,1,1.84593971123377
002,1,4,88,7,2,2,1,0.403956871522951
002,1,4,89,7,7,7,1,1.83635798859859
002,1,4,90,7,9,9,1,0.330946533946644
002,1,4,91,2,2,2,1,1.85232290673639
002,1,4,92,4,4,4,1,1.79173193412998
002,1,4,93,2,2,2,1,1.80836205101696
002,1,4,94,2,7,2,0,0.169583913250335
002,1,4,95,9,9,9,1,1.82028758351271
002,1,4,96,4,7,7,1,0.381855446180452
002,1,4,97,7,7,7,1,1.76874775794795
002,1,4,98,9,7,7,1,0.373641426709128
002,1,4,99,2,2,2,1,1.7948822479475
002,1,4,100,2,2,2,1,1.84789912618453
002,1,4,101,7,4,7,0,0.110598168652359
002,1,4,102,9,9,9,1,1.80302396324987
002,1,4,103,4,4,4,1,1.78278003248215
002,1,4,104,9,9,9,1,1.7991880422187
002,1,4,105,2,2,2,1,1.85694227676322
002,1,4,106,7,7,7,1,1.84447354729082
002,1,4,107,7,7,7,1,1.81751019991816
002,1,4,108,4,4,4,1,1.79722536603413
