preparation_time,first_image,second_image
0.55,2,2
0.55,4,4
0.55,7,7
0.55,9,9
0.287485322784122,7,7
0.433720407108574,4,2
0.539587302306104,4,4
0.400089936028528,2,2
0.257721416071418,2,2
0.412683522475465,2,2
0.400799127676524,9,9
0.4802608916289,2,2
0.363477592758541,7,7
0.514448665920291,2,2
0.316201467689936,7,9
0.264417867798076,4,4
0.357603096635064,9,7
0.518980095308348,7,4
0.439564505047846,9,9
0.347565200453402,2,2
0.348998541099305,4,4
0.40948887931388,9,9
0.329108464146285,7,7
0.370255788380948,2,2
0.538470081452398,2,7
0.522965487575455,2,2
0.486274172155458,9,2
0.20081930444456,7,9
0.372608442348698,7,7
0.296570884416594,4,4
0.51471819371039,7,7
0.275471661241342,9,4
0.522306368983708,7,2
0.245338440495989,7,7
0.318156309938261,4,9
0.533985058936193,9,9
0.388194676185222,2,4
0.522859448667689,9,9
0.36554011675403,7,7
0.241214746477703,9,4
0.435185168093214,2,7
0.358629396558321,4,4
0.352189267447828,7,7
0.204593805302218,9,9
0.207967784761804,9,9
0.521842045740098,4,4
0.532423305619315,4,7
0.536372358679727,2,4
0.293115696518327,7,7
0.168348082076325,7,7
0.371570909128634,9,7
0.444523788712828,2,2
0.409218589269039,4,4
0.171173139645895,9,7
0.243153133051715,9,2
0.432353703450124,9,2
0.172033932842314,4,9
0.488598790858944,7,7
0.545632464631742,4,4
0.249119856993281,4,4
0.171646121790086,9,9
0.541877323327602,7,7
0.45688651384567,4,4
0.331679120050841,2,7
0.341302656093135,4,7
0.516201201639464,9,9
0.292332031945041,4,4
0.171271931511598,2,9
0.395588131689345,7,7
0.275017903712481,7,4
0.422623617199292,9,9
0.529180011900862,2,2
0.294231951358705,4,2
0.24879926108815,7,7
0.171180747243379,2,9
0.482663975812191,7,2
0.181351923086264,9,9
0.530870192117697,7,7
0.432459051131094,2,2
0.514613138707633,9,9
0.47577634836602,7,7
0.226288645141154,7,7
0.220361392690383,4,9
0.53455510870283,2,2
0.266415190321331,9,9
0.466245410389203,9,4
0.218316059131266,2,2
0.269636092116794,7,2
0.419396057488078,4,4
0.249367872897258,7,4
0.450746867665142,4,4
0.50170242522096,7,7
0.278148979875673,2,2
0.269483150546357,2,9
0.161093064303342,9,9
0.31906398985854,2,2
0.176178633084078,9,9
0.379862377520244,4,4
0.425174498748575,4,7
0.377322332371163,4,2
0.391490618957105,9,9
0.389860041698474,4,4
0.51105897160761,4,4
0.362411762365576,7,9
0.494557074965338,2,2
0.290788637561598,9,9
0.206250354101392,4,4
0.238750836414225,2,2
0.467312824899134,9,9
0.241873489533074,2,4
0.459015098967338,4,4
0.511134733016301,2,2
