id,day,block,trial,first_image,second_image,first_press,correct,real_prep_time
jcc,1,1,1,2,2,2,1,1.89251804686501
jcc,1,1,2,4,4,4,1,1.86071163260203
jcc,1,1,3,7,7,7,1,1.96290066413349
jcc,1,1,4,9,9,9,1,1.9462819974724
jcc,1,1,5,7,7,7,1,1.9272961209208
jcc,1,1,6,2,9,2,0,0.1929611851956
jcc,1,1,7,9,4,4,1,0.499560691358056
jcc,1,1,8,7,7,7,1,1.88025296044361
jcc,1,1,9,7,7,7,1,1.94004792340274
jcc,1,1,10,7,7,7,1,1.93702096045308
jcc,1,1,11,9,9,9,1,1.91146639254293
jcc,1,1,12,2,2,2,1,1.96201612643199
jcc,1,1,13,9,9,9,1,1.91934510858846
jcc,1,1,14,7,7,7,1,1.98430352834112
jcc,1,1,15,4,4,4,1,1.93768229377747
jcc,1,1,16,7,7,7,1,1.97073394809559
jcc,1,1,17,2,2,2,1,1.99238254617376
jcc,1,1,18,2,2,2,1,2.01703478759737
jcc,1,1,19,4,2,2,1,0.393334518521442
jcc,1,1,20,4,4,4,1,1.92957681778353
jcc,1,1,21,9,9,9,1,1.89663617580663
jcc,1,1,22,2,4,4,1,0.351050271594431
jcc,1,1,23,7,7,7,1,1.96581503452035
jcc,1,1,24,4,4,4,1,1.93463162711123
jcc,1,1,25,2,2,2,1,1.99386639802833
jcc,1,1,26,4,7,4,0,0.202896592600155
jcc,1,1,27,2,2,2,1,1.9745621017355
jcc,1,1,28,7,7,7,1,1.96842521283543
jcc,1,1,29,9,9,9,1,1.97442421969026
jcc,1,1,30,2,2,2,1,1.91819666414813
jcc,1,1,31,2,2,2,1,1.98511577524187
jcc,1,1,32,9,7,9,0,0.173700740750064
jcc,1,1,33,4,4,4,1,1.96621247210715
jcc,1,1,34,2,4,4,1,0.55373708641855
jcc,1,1,35,7,7,7,1,1.84086254618887
jcc,1,1,36,2,2,2,1,1.92111577525793
jcc,1,1,37,9,9,9,1,2.00297493574908
jcc,1,1,38,9,9,9,1,1.95288663945394
jcc,1,1,39,7,7,7,1,1.92814116345835
jcc,1,1,40,9,9,9,1,1.92242263944354
jcc,1,1,41,4,9,4,0,0.0949846913572401
jcc,1,1,42,9,9,9,1,1.9369470893871
jcc,1,1,43,7,9,9,1,0.363997234569979
jcc,1,1,44,9,7,7,1,0.330554074069369
jcc,1,1,45,7,2,7,0,0.12159999999858
jcc,1,1,46,2,2,2,1,1.94473178074986
jcc,1,1,47,2,9,9,1,0.334079209875199
jcc,1,1,48,9,4,9,0,0.179341432100045
jcc,1,1,49,4,4,4,1,1.99620831845095
jcc,1,1,50,9,9,9,1,1.93098915796145
jcc,1,1,51,2,2,2,1,1.96067963259702
jcc,1,1,52,2,2,2,1,1.95290481229313
jcc,1,1,53,7,7,7,1,1.9941796764906
jcc,1,1,54,9,9,9,1,2.05426422519668
jcc,1,1,55,2,9,9,1,0.42389214814466
jcc,1,1,56,4,4,4,1,1.94868595358275
jcc,1,1,57,9,2,2,1,0.490463209876907
jcc,1,1,58,7,7,7,1,1.91989779994765
jcc,1,1,59,9,9,9,1,2.05979982463759
jcc,1,1,60,7,9,7,0,0.178478617293877
jcc,1,1,61,4,4,4,1,1.94450659556605
jcc,1,1,62,4,4,4,1,1.9124686641444
jcc,1,1,63,4,4,4,1,2.02039439803048
jcc,1,1,64,4,4,4,1,1.9645725653827
jcc,1,1,65,2,7,9,0,0.376374518527882
jcc,1,1,66,2,2,2,1,2.09618422518543
jcc,1,1,67,7,4,2,0,0.340544000006048
jcc,1,1,68,4,4,4,1,1.94934728142107
jcc,1,1,69,7,7,7,1,1.92370935549843
jcc,1,1,70,4,7,7,1,0.352362271602033
jcc,1,1,71,7,9,9,1,0.365881679012091
jcc,1,1,72,7,4,2,0,0.365623308636714
jcc,1,1,73,7,4,4,1,0.357154370372882
jcc,1,1,74,4,9,4,0,0.15805827161239
jcc,1,1,75,7,7,7,1,1.97060516347119
jcc,1,1,76,9,9,9,1,2.02396062025218
jcc,1,1,77,9,9,9,1,1.85390353383264
jcc,1,1,78,9,9,9,1,2.00564199747168
jcc,1,1,79,2,2,2,1,2.03513454068161
jcc,1,1,80,7,7,7,1,1.93446649130783
jcc,1,1,81,9,9,9,1,1.79832229376188
jcc,1,1,82,7,7,7,1,1.94742373136978
jcc,1,1,83,9,9,9,1,2.03395804685715
jcc,1,1,84,4,4,4,1,1.98385908939235
jcc,1,1,85,7,2,2,1,0.491595456784125
jcc,1,1,86,4,4,4,1,1.95423894123815
jcc,1,1,87,9,9,9,1,2.0058794295619
jcc,1,1,88,4,2,4,0,0.201665975298965
jcc,1,1,89,9,4,4,1,0.356915358017432
jcc,1,1,90,9,9,9,1,1.89694668883749
jcc,1,1,91,2,2,2,1,1.98656368197408
jcc,1,1,92,2,7,9,0,0.344632493826794
jcc,1,1,93,4,4,4,1,1.97097217031114
jcc,1,1,94,2,2,2,1,2.01249671900587
jcc,1,1,95,4,4,4,1,1.89683923203847
jcc,1,1,96,4,4,4,1,2.0082490153145
jcc,1,1,97,9,2,2,1,0.439945481484756
jcc,1,1,98,4,2,4,0,0.139206716048648
jcc,1,1,99,4,4,4,1,2.04768881229393
jcc,1,1,100,2,7,7,1,0.356814617276541
jcc,1,1,101,2,4,4,1,0.386998913585558
jcc,1,1,102,7,7,7,1,1.90322778075642
jcc,1,1,103,9,2,2,1,0.359853827161714
jcc,1,1,104,7,7,7,1,1.98380417580483
jcc,1,1,105,4,9,9,1,0.527673679011059
jcc,1,1,106,9,7,7,1,0.354639407407376
jcc,1,1,107,2,2,2,1,2.00757661474927
jcc,1,1,108,7,2,7,0,0.19475200001034
jcc,1,1,109,2,2,2,1,2.03055499061884
jcc,1,1,110,4,7,4,0,0.20588681481604
jcc,1,1,111,4,4,4,1,1.95225296044373
jcc,1,1,112,2,2,2,1,1.93414214563381
