preparation_time,first_image,second_image
1.03248585681844,2,2
1.03248585681844,4,4
1.03248585681844,7,7
1.03248585681844,9,9
0.333485792259272,2,2
0.303138066873114,2,2
0.21611348258576,7,9
0.463300529067101,2,7
0.397395529726143,7,7
0.121510316284587,7,7
0.21658204327353,2,2
0.26030226828759,9,9
0.26017048437781,7,7
0.4329307648662,4,2
0.267381217578297,7,7
0.448429084449232,4,4
0.439741584800865,4,4
0.312414407864272,2,4
1.03248585681844,7,2
0.27620047606607,7,7
0.364268111512792,7,4
0.154870809376098,4,4
0.221001259443335,4,4
0.162107158842859,7,7
0.226955427286754,4,4
0.235061935755656,4,4
0.23812924972387,9,9
0.261958336472624,7,2
0.366683700485807,9,9
0.202349990960169,7,7
0.231380544245674,2,2
0.172962274964191,2,7
0.414318638275482,9,9
0.368284757828681,9,9
0.240531811906087,2,2
0.339728597482665,4,4
0.442288079561908,9,9
0.280987844094983,7,7
0.320458056811801,4,4
0.448410824119995,2,2
0.175488299852633,2,2
0.333776128355989,9,4
0.254700178490932,9,7
0.172134471017683,4,7
0.249569300152701,9,7
0.347825906466442,7,7
0.705033749658911,2,4
0.136323349425369,4,9
0.2562883865253,2,7
0.216366284501592,9,9
0.406931741306498,4,7
0.193956859979543,2,2
0.143474565898091,2,2
0.34628500947945,9,7
0.300288992573449,9,2
0.373587192949672,4,4
0.252960088197677,9,2
0.194292354062086,9,9
0.279268410300976,2,2
0.214659931274389,7,9
0.302101448394699,2,9
0.35470682246257,9,4
0.317898337282765,4,4
0.264072930540123,9,9
0.234860929195402,2,2
0.41239642300659,4,4
0.41812130029136,9,9
0.449773384012044,2,9
0.180709299049048,9,9
0.281660268451695,9,9
0.343126683440357,4,2
0.265105280844801,2,2
0.422764245175554,4,4
0.278357452747708,7,7
0.223816938029391,4,4
0.262936561764726,2,2
0.238234621301333,4,9
0.541403905718306,7,7
0.298821808692486,2,2
0.431426165855318,7,4
0.526277103267743,9,9
0.234034189952527,7,7
0.303973378672853,7,7
0.232576724385768,4,4
0.40902974027486,2,9
0.334187485307977,4,4
0.223412842344302,2,4
0.293834173718014,7,9
0.223785847727345,4,4
0.218089500995857,4,4
0.680531241162065,2,2
0.305426119353175,7,7
0.263912489855867,2,2
0.273384065676904,9,4
0.256305164566834,7,4
0.239532227805275,4,2
0.311728673587649,7,7
0.506845534945362,4,4
0.171658390732751,7,7
0.139433589710572,9,9
0.492959125955197,9,9
0.179077736728528,9,9
0.272933128688597,7,7
0.635112055294627,7,2
0.478407541939835,9,2
0.240944070345831,2,2
0.500399862492837,4,7
0.372741628211642,9,9
0.32876882626329,2,2
0.238801377582772,7,7
0.277256460764852,4,9
0.253934822451299,9,9
