preparation_time,first_image,second_image
0.690540851161468,2,2
0.690540851161468,4,4
0.690540851161468,7,7
0.690540851161468,9,9
0.241526717289934,7,9
0.193164933126006,7,4
0.299184332031861,4,4
0.341325605882903,9,9
0.196622104152996,7,2
0.52476377820602,9,9
0.429272773380461,4,4
0.348116246035899,4,4
0.381824523596664,9,9
0.139258152010771,9,9
0.247529523639992,9,9
0.232503964808467,9,9
0.232674710397129,7,9
0.333676427574245,2,2
0.27879185504901,7,9
0.200572980760314,2,2
0.197560764956202,7,7
0.183322341542598,9,9
0.224888833135377,2,9
0.246095601061993,7,7
0.117441111922917,9,9
0.250842787970333,7,7
0.327096814123037,9,4
0.200034033691528,2,2
0.273707909731396,9,4
0.346691724836029,7,7
0.276357137184984,2,2
0.245087737675186,2,4
0.270262388749973,4,4
0.189984895835787,7,2
0.240305747675854,2,2
0.376689432438372,2,2
0.30166724875076,4,2
0.221815990128872,9,9
0.421853001166113,4,4
0.289251640542127,9,9
0.35650263194285,4,4
0.270746912845193,2,9
0.409784071153234,7,7
0.369852530684106,2,2
0.267649223810765,4,9
0.117326648840187,2,7
0.424498245565616,9,9
0.256510457353311,9,7
0.329491309046427,7,7
0.341927783318214,2,7
0.1747302173075,9,7
0.207905045074407,2,2
0.226199638193291,4,4
0.227912579417457,7,7
0.316770204415187,9,9
0.441828283407141,2,2
0.222637670312829,7,7
0.410597368774747,4,4
0.33124985886362,7,7
0.242845196305454,4,4
0.148063323591895,4,4
0.301470974757717,2,4
0.189943806948639,4,4
0.202063683870975,7,7
0.222268105683114,7,7
0.145077644432235,2,2
0.19840326274746,4,4
0.20911938219868,4,4
0.211952865313728,9,9
0.252645139545734,2,2
0.253785542772841,7,4
0.461691322248357,7,7
0.296982120414628,7,7
0.272490996175589,4,7
0.376847778663822,2,2
0.271969207385343,4,4
0.251490919145328,9,2
0.240250581786064,4,4
0.318157627350125,4,4
0.260402224555221,9,9
0.366681414645296,7,7
0.245369994477632,2,2
0.176725418267193,2,4
0.690540851161468,7,4
0.160130574387967,2,7
0.590538790205399,9,4
0.28760510233902,9,9
0.414703746767688,4,7
0.342720339113126,9,2
0.281912637793212,7,2
0.313723182553758,7,7
0.291386309619938,9,9
0.454309649281641,4,9
0.338279866788612,9,9
0.214429160144864,2,2
0.151025163013757,4,2
0.254542778915464,9,2
0.192883012225864,2,2
0.250539904460093,2,9
0.322230043188218,7,7
0.334821350318616,4,4
0.371854668825939,2,2
0.286009241349781,4,2
0.292786588972787,4,7
0.315616716380664,7,7
0.461878011133392,9,7
0.329478881576662,4,4
0.184015982304486,2,2
0.297141057472011,9,9
0.371612000508046,4,9
0.64873610439173,2,2
0.342990267289544,7,7
