preparation_time,first_image,second_image
0.669162897624215,2,2
0.669162897624215,4,4
0.669162897624215,7,7
0.669162897624215,9,9
0.240096280113141,9,9
0.257170166670723,2,2
0.262791385377504,7,7
0.162460093040613,9,2
0.212308616849109,2,9
0.185046959047558,4,4
0.257530224469305,9,4
0.266501530661237,9,9
0.249367646180081,4,4
0.360528142514906,7,4
0.347508354267518,4,9
0.326459651709909,7,2
0.208693577034835,7,7
0.263780772681748,7,7
0.354247772548155,9,9
0.325190401251014,2,2
0.264448402540146,9,9
0.41652227245354,9,9
0.227404824192595,9,7
0.302252206310551,4,4
0.52359502342231,9,9
0.243274384844167,4,4
0.280435886858412,4,4
0.237239304132138,2,2
0.312150309790455,9,9
0.442583513601695,4,9
0.374116592184544,7,7
0.27804856532698,9,4
0.237022150873405,9,9
0.393298628165782,4,2
0.273361913956274,9,2
0.274970439596649,2,2
0.230847983585909,4,4
0.669162897624215,2,7
0.264285009139311,2,2
0.308621114488156,7,7
0.350981734486645,4,4
0.29081154541628,4,4
0.29550845496996,7,9
0.649218399837681,9,9
0.192178855448508,4,2
0.175081265543471,4,4
0.375208478160929,4,4
0.312507464204159,2,2
0.320720020242585,4,7
0.653724509340505,2,4
0.314701761900447,2,9
0.315044471010129,7,7
0.197915269492647,4,4
0.339728277554574,4,9
0.26614864164077,9,7
0.303551253874861,2,4
0.44900945031491,2,2
0.27849145980035,2,2
0.342631900042957,7,7
0.412433568049866,4,7
0.355178617141102,9,9
0.317228907976336,4,4
0.207500294734552,2,2
0.13564535495556,2,4
0.223399150868107,9,9
0.272118503194966,7,7
0.338069949474364,2,2
0.40463542678036,9,9
0.263421072820543,7,7
0.242422515094487,2,7
0.172125508689879,7,9
0.201999813911055,2,9
0.19555352805353,7,4
0.206797138420804,4,4
0.380800530132879,4,4
0.195587505418374,2,2
0.19258758413444,4,4
0.319239781383826,9,9
0.326633513011451,4,2
0.270470772487027,9,4
0.274277344252579,7,7
0.271034416796048,2,2
0.440606384790715,9,9
0.336357559771318,7,7
0.395111937588435,9,7
0.451954106326056,2,2
0.261394220828715,7,7
0.256859505208169,7,2
0.264972664424735,7,7
0.237012404661513,7,7
0.167678993515989,4,7
0.371246722310363,7,7
0.34112768109078,2,7
0.154598796050931,2,2
0.397183210678485,4,4
0.170477462452668,2,2
0.353677851240081,7,4
0.392027909488938,9,9
0.219615704520821,9,9
0.219426778444174,7,7
0.519242303001753,7,2
0.247296809386013,2,2
0.181914505959098,2,2
0.559469084875021,7,9
0.228136893249102,9,9
0.339545377446469,4,4
0.355701170033327,9,9
0.448449998238697,2,2
0.307147802588851,7,7
0.171658472333715,7,7
0.322403619465709,9,2
0.491480289885049,4,4
