preparation_time,first_image,second_image
0.687808117230328,2,2
0.687808117230328,4,4
0.687808117230328,7,7
0.687808117230328,9,9
0.31137892487651,7,7
0.162318926672242,9,7
0.211584227066688,2,9
0.506446121916307,2,2
0.26062750667971,4,4
0.349962368380862,4,4
0.253139230554755,4,2
0.333816114306184,9,9
0.221293421721286,4,4
0.3995879955326,9,9
0.258631258170775,2,2
0.285383465899529,7,4
0.366395424004187,4,9
0.258447057151176,7,7
0.487171884778382,7,7
0.208813954948553,9,9
0.240909842310616,7,7
0.348595745743474,4,4
0.398335910226889,2,2
0.39577174150411,9,9
0.245883614211883,7,7
0.43805617956317,2,9
0.288322541785106,9,9
0.137470307113037,7,7
0.260751813337634,9,9
0.355223153268228,7,7
0.182346622002017,2,2
0.206967844573029,7,9
0.261076355274361,7,7
0.303752872041724,2,2
0.274208558799744,9,2
0.339876174374963,4,9
0.338132860397464,4,7
0.446485893593217,9,9
0.293310918472372,2,2
0.361649787847447,9,9
0.165212283147767,4,9
0.407994477433876,2,2
0.321494846755729,7,2
0.276724738634619,7,7
0.563571169249873,7,7
0.418050526265178,2,2
0.401495733514492,4,4
0.262724867418038,9,9
0.324505621885828,9,7
0.216005152362774,9,9
0.428421793899807,9,9
0.19576632265048,7,7
0.212976264134492,2,2
0.361681894756048,7,7
0.317176929564573,2,4
0.0774972770816408,4,4
0.27619834521789,4,4
0.299956363024122,7,7
0.538623694407585,9,9
0.149175336857686,4,4
0.191388017946458,9,9
0.352001846846044,2,2
0.30857103783999,2,2
0.146757273942366,7,9
0.266169609233711,7,9
0.270718786341372,7,2
0.270146691106752,7,7
0.388797422928085,4,4
0.202060906606404,9,9
0.687808117230328,4,2
0.506479761572644,2,9
0.335910816259776,7,7
0.217398375229168,2,2
0.283348175818391,9,2
0.312821703179606,2,2
0.281260908039724,4,7
0.272243994096486,7,2
0.280119028064566,2,4
0.322078119644915,4,4
0.388275753740864,9,4
0.349355235191905,7,7
0.281173537885803,9,9
0.300950671466077,4,4
0.446165567521178,4,4
0.253899668860276,2,2
0.198586338895506,2,2
0.212843015330126,7,7
0.263056699182037,9,4
0.283026752674445,4,4
0.334215840978444,9,9
0.172649570547511,4,4
0.20594942019853,4,4
0.418588962211646,7,4
0.301067673770163,7,4
0.335796953038667,2,7
0.259490628803773,2,2
0.268888373122683,2,4
0.229772791133323,7,7
0.15861341708767,9,7
0.177685814042928,4,4
0.403220932917478,2,7
0.177363574363322,2,7
0.318094341847472,9,4
0.293899322122907,2,2
0.225720458778928,4,7
0.172688699561435,9,2
0.537984697971655,9,9
0.21324447728074,2,2
0.357003244133306,4,2
0.318619154182694,9,9
0.31935825568314,4,4
0.190515997237348,4,4
