preparation_time,first_image,second_image
0.55,1,1
0.55,4,4
0.55,7,7
0.55,10,10
0.52117453902485,1,1
0.465047279801391,7,7
0.344037690421635,1,1
0.332111744592355,7,7
0.237194307363741,4,7
0.220885352320729,4,10
0.179449467687743,4,4
0.506957275034837,10,4
0.406070646759624,10,10
0.207332926988529,7,1
0.315650767886483,7,7
0.169643569759149,10,1
0.233749339808945,4,1
0.442283249651615,10,10
0.41044910817664,10,4
0.341591318950791,4,10
0.259912202198256,4,7
0.410889250026474,7,10
0.532579804526952,10,10
0.324208222470077,7,7
0.178053002035068,10,10
0.173092595129187,10,10
0.183148407519023,10,10
0.533882874901289,4,4
0.366304334474598,10,10
0.484984973067889,7,7
0.218013417694854,4,7
0.254138029091566,7,7
0.426791004749137,1,1
0.508228131256793,4,4
0.286275393784064,10,10
0.175869279196113,1,1
0.495647867764258,7,7
0.26634897833179,10,10
0.446432962559825,7,7
0.213213461880598,1,1
0.42798537405635,7,7
0.486567847612459,7,7
0.440860831498684,10,10
0.293643009945397,1,7
0.440675900596079,1,1
0.205786849672984,7,7
0.275527646093289,1,1
0.317833102673178,1,1
0.500884815577727,10,10
0.211496083428457,7,7
0.502049916099726,4,4
0.469585727688322,4,4
0.538649718831192,4,4
0.297081193321384,10,10
0.231975907563112,1,1
0.24622812813384,4,4
0.481145120568568,1,7
0.536091259437566,7,1
0.429523999352169,7,7
0.342998816709532,10,7
0.264819905872453,10,10
0.483475153737264,1,1
0.49887180335977,1,7
0.186852636720237,7,4
0.236379788407911,1,1
0.482704436183147,1,1
0.489321558831798,1,10
0.275861199505599,7,4
0.261717838738743,4,4
0.322326008807384,4,4
0.365778600105867,10,10
0.188226726002645,7,7
0.484764855485446,10,10
0.363893948140528,1,10
0.459987126016369,1,4
0.242334506230531,1,1
0.536117340442546,10,10
0.450410922927352,1,1
0.287237545756785,10,4
0.529411058783982,4,4
0.430204711586509,10,10
0.486224434194495,7,7
0.168198922342348,1,4
0.172256616420675,10,10
0.447094909419852,7,7
0.271874573179357,7,7
0.356713746337298,4,4
0.212504969468509,1,10
0.541180963862794,1,1
0.351100419069768,4,4
0.48160043138989,1,4
0.179615118511999,7,10
0.341566180887135,4,1
0.17491179216231,7,4
0.503696572435095,4,4
0.328324071485184,4,4
0.177419967304735,4,1
0.180598512926383,7,10
0.365517063201268,10,1
0.180226561802092,4,4
0.223508927204977,10,1
0.324542833666606,4,4
0.349113132407383,1,1
0.383324766096703,4,4
0.398205072561963,1,1
0.299124599857067,10,7
0.397494633192232,4,10
0.212897863354054,4,4
0.260203390173477,10,7
0.469487308238524,1,1
0.211235720290606,7,1
0.239329189154295,7,7
