preparation_time,first_image,second_image
0.55,1,1
0.55,4,4
0.55,7,7
0.55,10,10
0.152857310111599,10,10
0.318102733469014,10,10
0.335254487215259,10,1
0.172199801245089,7,7
0.366576852838088,4,4
0.393108300577547,4,10
0.48138127799845,10,10
0.526723707276579,1,1
0.201259141601093,1,1
0.242172269764088,10,10
0.413663358828224,4,4
0.202989595526699,4,10
0.239631454778528,1,10
0.37994503503566,10,1
0.217809489426484,1,1
0.462892060529511,7,7
0.492790250444704,1,1
0.163469681801139,7,7
0.363057921977469,4,4
0.468780542977426,1,1
0.540055872462846,10,10
0.259703437277769,10,4
0.217640425346153,7,7
0.500680372072654,7,1
0.513672985504339,1,4
0.229013155786863,10,10
0.326611897081056,4,4
0.437692856676935,4,1
0.488138063505589,7,10
0.217310122146898,4,4
0.415987585161904,7,10
0.473134183718428,7,7
0.369885648320291,10,10
0.215886663511605,1,1
0.164211521932145,1,1
0.262613527139398,7,7
0.473148338581421,7,7
0.167906504338056,7,4
0.153286602015725,7,7
0.294646659084823,10,10
0.175448914279421,7,1
0.209794521329692,7,7
0.159276147239745,10,4
0.359887934707453,4,4
0.428678360875765,1,1
0.320821397205491,1,1
0.203828183457875,1,10
0.282542884384962,1,7
0.386138341722534,4,4
0.526264557358555,4,4
0.547023087669056,10,7
0.24664116666154,4,4
0.154231962775338,4,7
0.482256130397522,10,10
0.520645175108023,4,4
0.333441391907188,7,7
0.458576937825473,1,7
0.496479613633756,4,4
0.393845919333824,7,7
0.499050873257675,7,7
0.159561210456932,4,4
0.258638088103826,10,10
0.260887833077718,7,7
0.198252971322463,1,1
0.514285381715295,10,1
0.162175706666249,1,1
0.419024411808845,1,1
0.178535874902883,7,7
0.294312197514088,4,7
0.317239817071026,1,1
0.222561715622947,7,10
0.358405641312871,7,7
0.363996704371166,4,4
0.276817552774478,10,10
0.444835223820916,4,4
0.214080964247668,1,7
0.227003287583942,4,4
0.291804407218242,10,10
0.301350453372568,7,4
0.232514342600262,4,4
0.517483682056907,1,10
0.481237427818779,10,10
0.192750697702657,10,7
0.297794366264154,1,1
0.24306843825279,10,7
0.330431441180217,4,7
0.260526874484317,4,4
0.350722756447369,1,4
0.519041261231183,1,4
0.303004455571934,4,1
0.410051331451453,10,10
0.38824844520815,4,1
0.450781424456883,10,4
0.174666132067947,10,10
0.447929469472724,7,7
0.528510370868971,1,1
0.391423820678195,7,4
0.26503197684796,4,10
0.418947687371715,10,10
0.434819514712558,1,1
0.412580114615441,10,10
0.208772126277417,7,7
0.53939022730788,7,1
0.532153380728352,10,10
0.319850213118257,4,4
0.387454931763549,1,1
0.165851429546758,7,7
0.545453733824775,1,1
