preparation_time,first_image,second_image
0.55,1,1
0.55,4,4
0.55,7,7
0.55,10,10
0.254406633259011,1,1
0.380330207127946,4,4
0.275541042711169,10,7
0.466649274122697,7,7
0.347236287361184,4,4
0.536063273384019,4,4
0.358124777798861,4,4
0.511208638198908,1,7
0.249921824240927,1,1
0.358594921273576,7,10
0.352298273356002,10,1
0.475228592291306,7,10
0.179277688492332,7,4
0.484482800297898,10,1
0.471694254151532,10,10
0.312528508341226,7,7
0.164580499328867,1,7
0.45690164278103,1,1
0.421571027612241,4,4
0.517571555302967,7,7
0.374074248920823,10,10
0.537087583890296,10,10
0.273353740430273,4,10
0.285555986446141,4,4
0.442352724578787,4,4
0.430547962373725,10,10
0.440139568746501,1,4
0.507577097626754,1,7
0.436659634957389,4,4
0.422861108068561,1,4
0.487246736820845,1,10
0.408047599398069,7,7
0.271079555251503,10,10
0.48151248089983,4,10
0.24788781907054,10,10
0.431512277196992,7,1
0.364355296337455,10,4
0.302323807499405,1,1
0.221447174063541,4,4
0.504332641773222,7,7
0.182093397393915,10,10
0.471435458830206,7,7
0.423388140757418,1,1
0.334804176519202,10,10
0.415619723776559,4,10
0.263066504918267,7,7
0.494629909974601,7,1
0.221391822357095,10,10
0.381884312637578,4,4
0.335453752987454,1,1
0.419288730687739,10,10
0.3404497817645,10,10
0.531004461403668,7,7
0.491303052166483,1,1
0.509402842388455,7,4
0.160227641332943,4,7
0.212569160871374,4,1
0.340759260069451,7,7
0.443888736405333,4,4
0.292523790929983,7,7
0.375781453070992,1,4
0.168187799261141,4,4
0.406176522239853,7,1
0.422482552323132,1,1
0.308254990044193,4,1
0.20466920413529,10,7
0.316583100863833,7,7
0.445385133662557,7,4
0.383723054302761,10,10
0.503373290433988,7,10
0.381499844528235,1,1
0.221188184116769,1,10
0.386700677227057,10,4
0.171551097470545,10,10
0.447365253150863,7,7
0.230415064591488,7,7
0.511870136988822,4,4
0.339427152096464,7,7
0.326661273664371,4,4
0.20443188084228,4,4
0.473078239020319,7,7
0.516811502992679,10,10
0.427835396822814,10,10
0.417017783570247,4,7
0.432647105943911,10,1
0.447925440502984,4,7
0.435838063616471,4,4
0.2071850096301,1,10
0.416543179142784,1,1
0.514142957282034,7,7
0.162969983545011,4,4
0.223925749932206,7,7
0.454940833755352,10,4
0.166746699899503,10,10
0.261594589212082,1,1
0.493184165513435,10,10
0.297615998587209,10,10
0.509596750141208,1,1
0.265639132500999,1,1
0.302129392376272,1,1
0.193749357074803,4,1
0.475849844475841,1,1
0.523394176875584,1,1
0.223242875700308,4,4
0.274479426738419,1,1
0.419881617309397,10,7
0.181640416870519,1,1
0.163089597720456,7,7
