preparation_time,first_image,second_image
0.770837470964067,2,2
0.770837470964067,4,4
0.770837470964067,7,7
0.770837470964067,9,9
0.244085416857646,9,4
0.232081365490935,7,4
0.368935563061792,9,9
0.251567443157896,2,2
0.501806920232512,2,4
0.37174047472526,9,7
0.416640452380595,9,9
0.276178008128866,2,2
0.260948697715763,4,2
0.255621636491652,7,7
0.240443882851491,4,2
0.185566658886251,7,7
0.345886028149828,4,9
0.263475240511008,4,2
0.214208407783476,9,4
0.19666329780974,9,9
0.179512017836605,2,2
0.363680178288714,2,2
0.232680964438239,2,7
0.213063593749729,9,2
0.169909717026434,4,4
0.295638809165543,9,2
0.168160356756686,7,7
0.246916992584438,2,2
0.28079307718548,9,2
0.218862041849466,7,9
0.150680597427766,9,9
0.413425369747155,9,7
0.179516233064241,4,4
0.241180474631246,4,4
0.252297335978029,7,7
0.770837470964067,2,2
0.639577048267653,2,7
0.268014747510111,4,4
0.229112367335788,4,7
0.335488151416423,4,4
0.263235886065636,2,2
0.312246113323249,9,9
0.291071187676444,2,2
0.328828116663746,7,7
0.19702488088903,4,7
0.311213089605396,7,7
0.185678640586219,4,4
0.197161012806733,9,9
0.23411453763181,7,7
0.240781095604757,2,2
0.311947404113994,4,4
0.282320232932413,4,4
0.127891493747794,7,4
0.38103320106139,2,4
0.390221852362556,2,2
0.194874647168927,7,7
0.389309280039384,4,4
0.267157842384646,2,9
0.180950476106768,2,7
0.168652908261207,7,2
0.17367937822831,4,4
0.401260477300374,7,9
0.293657496297399,4,4
0.26090263703514,7,7
0.320697570523383,4,9
0.189306258846911,9,9
0.212535285797923,2,2
0.42289459723367,4,4
0.319361518109155,7,7
0.319780389575299,7,2
0.166525098491044,2,9
0.337022383207708,4,4
0.4772434530704,7,9
0.313138324868476,4,4
0.295684328321436,9,9
0.275527980917319,2,2
0.291167779518297,7,7
0.145443321941949,7,2
0.328079867550784,7,7
0.322478716908289,9,9
0.133473442273738,4,4
0.275481689528704,4,4
0.241190969895723,9,9
0.175109759106059,9,9
0.185098991488667,9,9
0.342107209577246,9,9
0.285970895795341,2,2
0.458563193489524,7,7
0.429702756860199,4,4
0.306894145887597,7,4
0.166530795492698,9,7
0.386047995471376,7,7
0.244784073216022,2,2
0.243745781335049,7,7
0.385888252434534,9,9
0.361398010743951,2,2
0.337961287140172,4,9
0.246662898867195,7,7
0.22012963987803,7,7
0.252175414028195,4,7
0.234779594867019,2,4
0.341775885756978,7,7
0.29746096691792,2,2
0.273099616967702,2,2
0.280675902120971,2,9
0.248059134329618,2,2
0.282826438256231,9,9
0.171880173993372,9,4
0.160228303203986,4,4
0.253414963470339,9,9
0.2281728679574,9,9
0.229874336255075,9,9
