preparation_time,first_image,second_image
0.916476944660741,2,2
0.916476944660741,4,4
0.916476944660741,7,7
0.916476944660741,9,9
0.392408160404064,2,2
0.306084147038295,7,7
0.916476944660741,2,2
0.542726774292319,7,7
0.230309902868592,4,7
0.340818648906771,4,9
0.164486117057109,4,4
0.25486842501922,9,4
0.262217977832977,9,9
0.0969340667264102,7,2
0.284186869564125,7,7
0.457178328123863,9,2
0.248883443901141,4,2
0.324351038399355,9,9
0.289266989943907,9,4
0.396078725389735,4,9
0.32808859407574,4,7
0.276108074564097,7,9
0.392103089331347,9,9
0.278606279848549,7,7
0.141199588211992,9,9
0.291550582579452,9,9
0.294795011379347,9,9
0.282960873432102,4,4
0.265839184665688,9,9
0.381142076108549,7,7
0.403120523367198,4,7
0.265594613095883,7,7
0.774266063703952,2,2
0.416628377947243,4,4
0.214631500583531,9,9
0.395607510946332,2,2
0.395942174582566,7,7
0.154941920787824,9,9
0.258631445534817,7,7
0.249052714695839,2,2
0.254171034882019,7,7
0.301967900653887,7,7
0.335730224298651,9,9
0.204870340125672,2,7
0.406880186835877,2,2
0.161000370647842,7,7
0.483056865810516,2,2
0.20453720764718,2,2
0.325342161203159,9,9
0.227600152036047,7,7
0.313102193720159,4,4
0.333481308584156,4,4
0.307919341273321,4,4
0.365906360155064,9,9
0.240846272464605,2,2
0.15637560888942,4,4
0.246773441648578,2,7
0.387669465816529,7,2
0.361098781796725,7,7
0.206686682451764,9,7
0.283248888483946,9,9
0.550467451595555,2,2
0.250818645190192,2,7
0.179746414517842,7,4
0.193807494092621,2,2
0.345526317209109,2,2
0.337556069096413,2,9
0.255369868198487,7,4
0.30009430696548,4,4
0.200486156568748,4,4
0.247326439268656,9,9
0.138235624751161,7,7
0.28328103131665,9,9
0.343187860338574,2,9
0.246331685186539,2,4
0.193714671582204,2,2
0.334851961274546,9,9
0.314927088822158,2,2
0.368832621070507,9,4
0.315188911146269,4,4
0.403007774043738,9,9
0.29218416800582,7,7
0.386915541243227,2,4
0.415503550157968,9,9
0.280989365553796,7,7
0.229806574296271,7,7
0.241773844441057,4,4
0.171849781476677,2,9
0.276755793475913,2,2
0.447959301112976,4,4
0.283044366331564,2,4
0.162702626570432,7,9
0.237684064666527,4,2
0.204111985467917,7,4
0.352312694033257,4,4
0.207567120453121,4,4
0.229281249036393,4,2
0.219051879852295,7,9
0.242402017868119,9,2
0.405935928730318,4,4
0.168395826992488,9,2
0.41910216740672,4,4
0.397800774309105,2,2
0.84159773701376,4,4
0.37046214838181,2,2
0.334367315174539,9,7
0.282276930030606,4,9
0.18337333080161,4,4
0.179987926293349,9,7
0.322869610052729,2,2
0.182886866485129,7,2
0.279385108285787,7,7
