id,day,block,trial,first_image,second_image,first_press,correct,real_prep_time
bias_0,1,7,1,2,2,2,1,1.95992916898103
bias_0,1,7,2,4,4,4,1,2.04107465021661
bias_0,1,7,3,7,7,7,1,1.98971935192822
bias_0,1,7,4,9,9,9,1,2.01106994095608
bias_0,1,7,5,9,9,9,1,1.96188846448786
bias_0,1,7,6,9,9,9,1,1.94385408787639
bias_0,1,7,7,9,2,9,0,0.171352776596905
bias_0,1,7,8,7,7,7,1,1.95735900937871
bias_0,1,7,9,4,4,4,1,1.97730027872603
bias_0,1,7,10,4,9,9,1,0.296393157696002
bias_0,1,7,11,9,9,9,1,1.97296398128674
bias_0,1,7,12,2,2,2,1,1.98327905396582
bias_0,1,7,13,2,2,2,1,1.99397797760321
bias_0,1,7,14,9,9,9,1,1.97456688125385
bias_0,1,7,15,4,4,4,1,1.95007626994629
bias_0,1,7,16,4,9,4,0,0.205971708957804
bias_0,1,7,17,2,9,2,0,0.178158450857154
bias_0,1,7,18,9,2,2,1,0.439884084335063
bias_0,1,7,19,2,2,2,1,1.96944990576594
bias_0,1,7,20,7,7,7,1,1.97423524112673
bias_0,1,7,21,2,2,2,1,1.98638454300817
bias_0,1,7,22,7,7,7,1,1.99318999898969
bias_0,1,7,23,4,4,4,1,2.01053745426179
bias_0,1,7,24,2,2,2,1,2.0040322249115
bias_0,1,7,25,9,9,9,1,1.98297613275645
bias_0,1,7,26,9,4,4,1,0.380979916153592
bias_0,1,7,27,7,7,7,1,1.98219306394458
bias_0,1,7,28,7,2,2,1,0.414695948406006
bias_0,1,7,29,2,4,4,1,0.529488072759705
bias_0,1,7,30,9,9,9,1,1.98061522218632
bias_0,1,7,31,4,4,4,1,1.97084980759246
bias_0,1,7,32,4,2,2,1,0.32282118817966
bias_0,1,7,33,7,9,9,1,0.30968437930278
bias_0,1,7,34,4,4,4,1,1.99610693092109
bias_0,1,7,35,7,9,9,1,0.299204629729502
bias_0,1,7,36,7,7,7,1,2.01231053465744
bias_0,1,7,37,9,9,9,1,1.97712587320711
bias_0,1,7,38,2,2,2,1,1.99105198684265
bias_0,1,7,39,2,2,2,1,1.98558870544366
bias_0,1,7,40,7,7,7,1,2.00594003507285
bias_0,1,7,41,7,7,7,1,2.04604104274767
bias_0,1,7,42,7,4,7,0,0.0618324432725785
bias_0,1,7,43,7,7,7,1,1.99985232918698
bias_0,1,7,44,9,9,9,1,2.03152493243397
bias_0,1,7,45,7,2,7,0,0.125530813718797
bias_0,1,7,46,7,7,7,1,1.98321683160611
bias_0,1,7,47,9,4,4,1,0.362819296773523
bias_0,1,7,48,4,4,4,1,2.01545053606969
bias_0,1,7,49,2,2,2,1,1.97684684666456
bias_0,1,7,50,2,2,2,1,1.99775555214728
bias_0,1,7,51,2,9,2,0,0.117224419504055
bias_0,1,7,52,2,7,7,1,0.330607052441337
bias_0,1,7,53,4,4,4,1,1.98491084939451
bias_0,1,7,54,4,4,4,1,1.95808442101406
bias_0,1,7,55,9,7,7,1,0.483150575266336
bias_0,1,7,56,4,4,4,1,1.99151287610584
bias_0,1,7,57,4,7,7,1,0.36416778388957
bias_0,1,7,58,9,9,9,1,1.99342946962861
bias_0,1,7,59,4,4,4,1,1.95804844875238
bias_0,1,7,60,7,7,7,1,2.01262850251806
bias_0,1,7,61,2,7,7,1,0.369020356825786
bias_0,1,7,62,4,4,4,1,2.01159694702073
bias_0,1,7,63,7,7,7,1,1.9955125182023
bias_0,1,7,64,7,7,7,1,1.98944841706543
bias_0,1,7,65,4,4,4,1,2.04968436739
bias_0,1,7,66,9,9,9,1,1.97749742180167
bias_0,1,7,67,7,7,7,1,1.9998941704398
bias_0,1,7,68,2,2,2,1,1.97319077512657
bias_0,1,7,69,9,2,8,0,-1.81103324930882
bias_0,1,7,70,2,2,2,1,2.01262369813048
bias_0,1,7,71,2,2,2,1,1.97174084886501
bias_0,1,7,72,7,7,7,1,1.98626169990166
bias_0,1,7,73,4,7,7,1,0.446400616085157
bias_0,1,7,74,2,2,2,1,1.97690171825525
bias_0,1,7,75,7,9,9,1,0.344895396279753
bias_0,1,7,76,7,7,7,1,1.99484807337285
bias_0,1,7,77,4,4,4,1,1.98088531719986
bias_0,1,7,78,9,9,9,1,1.94721246625704
bias_0,1,7,79,4,4,4,1,1.98291499687184
bias_0,1,7,80,2,7,7,1,0.351259038827266
bias_0,1,7,81,4,4,4,1,1.92230584759091
bias_0,1,7,82,9,9,9,1,1.95637707652349
bias_0,1,7,83,7,4,7,0,0.182847934120218
bias_0,1,7,84,4,4,4,1,1.96072969160741
bias_0,1,7,85,2,9,2,0,0.190251491876552
bias_0,1,7,86,9,9,9,1,1.99813074804842
bias_0,1,7,87,9,7,7,1,0.658233851674595
bias_0,1,7,88,2,2,2,1,1.97015439280949
bias_0,1,7,89,9,7,7,1,0.48423389805248
