id,day,block,trial,first_image,second_image,first_press,correct,real_prep_time
bias_0,1,1,1,2,2,2,1,1.95733733741508
bias_0,1,1,2,4,4,4,1,1.9948294313217
bias_0,1,1,3,7,7,7,1,1.92919693092699
bias_0,1,1,4,9,9,9,1,1.94906561858079
bias_0,1,1,5,7,7,7,1,1.94889795684139
bias_0,1,1,6,2,9,2,0,0.164641379291425
bias_0,1,1,7,9,4,4,1,0.488244820211548
bias_0,1,1,8,7,7,7,1,1.95294083039335
bias_0,1,1,9,7,7,7,1,1.96336444711778
bias_0,1,1,10,7,7,7,1,1.93231469532475
bias_0,1,1,11,9,9,9,1,1.94018544566643
bias_0,1,1,12,2,2,2,1,1.93420902648359
bias_0,1,1,13,9,9,9,1,1.9577088139049
bias_0,1,1,14,7,7,7,1,1.96520900144242
bias_0,1,1,15,4,4,4,1,2.01255073175707
bias_0,1,1,16,7,7,7,1,1.96198293175257
bias_0,1,1,17,2,2,2,1,1.96216789309983
bias_0,1,1,18,2,2,2,1,1.94052152518998
bias_0,1,1,19,4,2,9,0,0.212209606732358
bias_0,1,1,20,4,4,4,1,1.97399017361749
bias_0,1,1,21,9,9,9,1,1.94119778156164
bias_0,1,1,22,2,4,4,1,0.27127654736978
bias_0,1,1,23,7,7,7,1,1.98062616083189
bias_0,1,1,24,4,4,4,1,1.96009175681684
bias_0,1,1,25,2,2,2,1,1.96297224762384
bias_0,1,1,26,4,7,7,1,0.312083575379802
bias_0,1,1,27,2,2,2,1,2.02373532194179
bias_0,1,1,28,7,7,7,1,1.93273796947324
bias_0,1,1,29,9,9,9,1,1.87841142709658
bias_0,1,1,30,2,2,2,1,1.99521915188234
bias_0,1,1,31,2,2,2,1,1.99537213775329
bias_0,1,1,32,9,7,9,0,0.224619292086572
bias_0,1,1,33,4,4,4,1,1.9899726077274
bias_0,1,1,34,2,4,4,1,0.530844302469632
bias_0,1,1,35,7,7,7,1,1.98203220838332
bias_0,1,1,36,2,2,2,1,1.97367465443676
bias_0,1,1,37,9,9,9,1,1.92493842696422
bias_0,1,1,38,9,9,9,1,1.9613324287202
bias_0,1,1,39,7,7,7,1,1.93970017349056
bias_0,1,1,40,9,9,9,1,1.94111891825742
bias_0,1,1,41,4,9,4,0,0.123098386015045
bias_0,1,1,42,9,9,9,1,1.95828666487068
