id,day,block,trial,first_image,second_image,first_press,correct,real_prep_time
bias_0,1,6,1,2,2,2,1,1.98070513368293
bias_0,1,6,2,4,4,4,1,2.05320764528005
bias_0,1,6,3,7,7,7,1,2.00645462695684
bias_0,1,6,4,9,9,9,1,1.96478258819843
bias_0,1,6,5,9,4,9,0,0.197566663642647
bias_0,1,6,6,7,4,7,0,0.240060775424354
bias_0,1,6,7,9,9,9,1,1.96645504544722
bias_0,1,6,8,2,2,2,1,2.01628667244222
bias_0,1,6,9,2,4,4,1,0.522300376440398
bias_0,1,6,10,9,7,7,1,0.369617025484331
bias_0,1,6,11,9,9,9,1,1.99746365786996
bias_0,1,6,12,2,2,2,1,1.95681237551617
bias_0,1,6,13,4,2,2,1,0.331839586913702
bias_0,1,6,14,7,7,7,1,2.00738904775062
bias_0,1,6,15,4,2,4,0,0.20415783271892
bias_0,1,6,16,7,7,7,1,1.96906230675813
bias_0,1,6,17,4,9,9,1,0.332811238535214
bias_0,1,6,18,4,2,2,1,0.247530260749045
bias_0,1,6,19,9,4,9,0,0.133412376206252
bias_0,1,6,20,9,9,9,1,1.9784794706502
bias_0,1,6,21,2,2,2,1,1.97524097765563
bias_0,1,6,22,2,2,2,1,2.01344718619657
bias_0,1,6,23,2,7,2,0,0.21560959929775
bias_0,1,6,24,9,2,9,0,0.169564671523403
bias_0,1,6,25,4,4,4,1,1.99868008562771
bias_0,1,6,26,9,2,2,1,0.307105267202132
bias_0,1,6,27,7,7,7,1,1.99725160282105
bias_0,1,6,28,2,2,2,1,1.98071334938868
bias_0,1,6,29,9,2,2,1,0.306864220183343
bias_0,1,6,30,7,9,7,0,0.271678394768969
bias_0,1,6,31,9,9,9,1,1.96256544013158
bias_0,1,6,32,9,7,7,1,0.40569392775069
bias_0,1,6,33,4,4,4,1,2.07348116685171
bias_0,1,6,34,4,4,4,1,2.00336155977857
bias_0,1,6,35,7,7,7,1,1.96575757305254
bias_0,1,6,36,2,2,2,1,1.96559290758159
bias_0,1,6,37,2,7,7,1,0.610995197013835
bias_0,1,6,38,4,4,4,1,2.01149345224258
bias_0,1,6,39,4,7,4,0,0.206048181396909
bias_0,1,6,40,4,4,4,1,1.97976443494554
bias_0,1,6,41,2,2,2,1,1.96426535275532
bias_0,1,6,42,9,9,9,1,1.9972996696597
bias_0,1,6,43,2,2,2,1,2.00187336780073
bias_0,1,6,44,7,7,7,1,1.97864406001463
bias_0,1,6,45,4,7,4,0,0.189428493235027
bias_0,1,6,46,7,7,7,1,2.02693134106812
bias_0,1,6,47,4,4,4,1,1.99786114471499
bias_0,1,6,48,9,9,9,1,2.03402456999174
bias_0,1,6,49,7,7,7,1,2.00805132574169
