id,day,block,trial,first_image,second_image,first_press,correct,real_prep_time
001,1,6,1,2,2,2,1,1.89178912201896
001,1,6,2,4,4,4,1,1.83354426501319
001,1,6,3,7,7,7,1,1.8717384734191
001,1,6,4,9,9,9,1,1.86179245868698
001,1,6,5,9,4,4,1,0.303527599200606
001,1,6,6,7,4,7,0,-0.00453693093731999
001,1,6,7,9,9,9,1,1.82145075406879
001,1,6,8,2,2,2,1,1.89515610272065
001,1,6,9,2,4,4,1,0.349449043627828
001,1,6,10,9,7,7,1,0.295675651635975
001,1,6,11,9,9,9,1,1.82908305851743
001,1,6,12,2,2,2,1,1.89482914237306
001,1,6,13,4,2,4,0,0.071004893630743
001,1,6,14,7,7,7,1,1.87565830629319
001,1,6,15,4,2,4,0,0.0927997380495071
001,1,6,16,7,7,7,1,1.83738276129588
001,1,6,17,4,9,9,1,0.335168055258691
001,1,6,18,4,2,4,0,0.149785082787275
001,1,6,19,9,4,9,0,0.0449258433654904
001,1,6,20,9,9,9,1,1.84965313179418
001,1,6,21,2,2,2,1,1.90400661248714
001,1,6,22,2,2,2,1,1.93185201799497
001,1,6,23,2,7,2,0,0.0877831457182765
001,1,6,24,9,2,2,1,0.354661643970758
001,1,6,25,4,4,4,1,1.84185537789017
001,1,6,26,9,2,9,0,0.0412142188288271
001,1,6,27,7,7,7,1,1.90745559101924
001,1,6,28,2,2,2,1,1.87546768924221
001,1,6,29,9,2,9,0,0.088510001078248
001,1,6,30,7,9,7,0,0.00106229586526752
001,1,6,31,9,9,9,1,1.83786981459707
001,1,6,32,9,7,9,0,0.155220892746001
001,1,6,33,4,4,4,1,1.88820641627535
001,1,6,34,4,4,4,1,1.88989709317684
001,1,6,35,7,7,7,1,1.90125484857708
001,1,6,36,2,2,2,1,1.87446726625785
001,1,6,37,2,7,7,1,0.278825498651713
001,1,6,38,4,4,4,1,1.88867784058675
001,1,6,39,4,7,7,1,0.408844714518636
001,1,6,40,4,4,4,1,1.85745545197278
001,1,6,41,2,2,2,1,1.86401642020792
001,1,6,42,9,9,9,1,1.86727949930355
001,1,6,43,2,2,2,1,1.87062978092581
001,1,6,44,7,7,7,1,1.86438138736412
001,1,6,45,4,7,7,1,0.401838198769838
001,1,6,46,7,7,7,1,1.85448963427916
001,1,6,47,4,4,4,1,1.84965991787612
001,1,6,48,9,9,9,1,1.85764422174543
001,1,6,49,7,7,7,1,1.83461388107389
001,1,6,50,2,2,2,1,1.84773660916835
001,1,6,51,4,4,4,1,1.86904810648412
001,1,6,52,4,4,4,1,1.85785842640325
001,1,6,53,7,4,4,1,0.391744173597544
001,1,6,54,2,4,4,1,0.390976964961737
001,1,6,55,2,2,2,1,1.8947628531605
001,1,6,56,7,7,7,1,1.82206673594192
001,1,6,57,4,4,4,1,1.85307590756565
001,1,6,58,2,9,2,0,0.150219964329153
001,1,6,59,2,7,7,1,0.448117092717439
001,1,6,60,7,2,7,0,0.154327659402043
001,1,6,61,4,4,4,1,1.90510285040364
001,1,6,62,7,9,7,0,0.0311548211611807
001,1,6,63,4,4,4,1,1.91651977179572
001,1,6,64,7,7,7,1,1.86394412396476
001,1,6,65,4,9,9,1,0.373800829052925
001,1,6,66,9,9,9,1,1.82424029288813
001,1,6,67,2,2,2,1,1.86213185125962
001,1,6,68,4,4,4,1,1.86085634911433
001,1,6,69,7,7,7,1,1.85511471424252
001,1,6,70,7,2,7,0,0.047993122600019
001,1,6,71,2,9,2,0,0.181586643215269
001,1,6,72,4,4,4,1,1.85392736969516
001,1,6,73,7,9,7,0,0.15096521191299
001,1,6,74,4,4,4,1,1.87819699337706
001,1,6,75,9,9,9,1,1.83342368993908
001,1,6,76,2,2,2,1,1.85586345987394
001,1,6,77,7,7,7,1,1.84549492644146
001,1,6,78,7,2,2,1,0.359539593569934
001,1,6,79,7,7,7,1,1.82542120059952
001,1,6,80,9,9,9,1,1.8265761747025
001,1,6,81,4,4,4,1,1.85477498546243
001,1,6,82,4,4,4,1,1.83667581016198
001,1,6,83,9,9,9,1,1.88860653247684
001,1,6,84,9,9,9,1,1.88329688552767
001,1,6,85,9,9,9,1,1.88283834746107
001,1,6,86,9,9,9,1,1.938351996243
001,1,6,87,2,2,2,1,1.90987186599523
001,1,6,88,7,7,7,1,1.9200626919046
001,1,6,89,4,4,4,1,1.92964439187199
001,1,6,90,7,4,7,0,0.112723990809172
001,1,6,91,9,7,9,0,0.153568665962666
001,1,6,92,7,7,7,1,1.85428375005722
001,1,6,93,2,2,2,1,1.92195663927123
001,1,6,94,7,7,7,1,1.91167022008449
001,1,6,95,9,9,9,1,1.87537030642852
001,1,6,96,2,2,2,1,1.89872084511444
001,1,6,97,4,9,9,1,0.322347631677985
001,1,6,98,7,7,7,1,1.82399502955377
001,1,6,99,7,7,7,1,1.86517071956769
001,1,6,100,4,7,7,1,0.366068399976939
001,1,6,101,2,4,2,0,0.107258584816009
001,1,6,102,7,7,7,1,1.8642186219804
001,1,6,103,2,2,2,1,1.89863147865981
001,1,6,104,2,2,2,1,1.89170104730874
001,1,6,105,2,9,9,1,0.306212064344436
001,1,6,106,2,2,2,1,1.85266722878441
001,1,6,107,9,9,9,1,1.83581147575751
001,1,6,108,9,4,4,1,0.278075672220439
001,1,6,109,4,4,4,1,1.89678232511505
001,1,6,110,9,9,9,1,1.84187379525974
001,1,6,111,9,9,9,1,1.96614420693368
001,1,6,112,9,9,9,1,1.89703368861228
