id,day,block,trial,first_image,second_image,first_press,correct,real_prep_time
001,1,10,1,2,2,2,1,1.8301820364868
001,1,10,2,4,4,4,1,1.90427934197942
001,1,10,3,7,7,7,1,1.8104633432813
001,1,10,4,9,9,9,1,1.78898730303627
001,1,10,5,2,2,2,1,1.84914564347127
001,1,10,6,4,4,4,1,1.85670258656319
001,1,10,7,2,7,2,0,0.140949588239891
001,1,10,8,9,7,7,1,0.278228961513378
001,1,10,9,2,2,2,1,1.85495451099996
001,1,10,10,7,7,7,1,1.83455615129787
001,1,10,11,4,7,4,0,0.0638927034160588
001,1,10,12,7,7,7,1,1.86159002382192
001,1,10,13,9,2,9,0,0.0500311999348924
001,1,10,14,4,2,4,0,0.124801867059432
001,1,10,15,7,7,7,1,1.84674011736934
001,1,10,16,4,4,NaN,0,NaN
001,1,10,17,7,7,4,0,-0.0159475118998671
001,1,10,18,9,9,9,1,1.80000598744664
001,1,10,19,2,2,2,1,1.84851174843789
001,1,10,20,4,4,4,1,1.87436899117893
001,1,10,21,4,4,4,1,1.86630917500588
001,1,10,22,4,4,4,1,1.8871553560457
001,1,10,23,2,2,2,1,1.8132650229818
001,1,10,24,7,7,7,1,1.87668606314401
001,1,10,25,7,7,7,1,1.87617916043382
001,1,10,26,4,4,4,1,1.83459921294707
001,1,10,27,4,7,4,0,0.170649440697161
001,1,10,28,9,9,9,1,1.81968253129162
001,1,10,29,9,7,9,0,0.0768917098466773
001,1,10,30,4,4,4,1,1.88861082971562
001,1,10,31,7,2,2,1,0.413119500008179
001,1,10,32,7,7,7,1,1.86201277853979
001,1,10,33,9,9,9,1,1.85662572746514
001,1,10,34,2,4,4,1,0.326147089086589
001,1,10,35,2,9,2,0,0.0720647860434838
001,1,10,36,9,9,9,1,1.8630872751819
001,1,10,37,2,4,4,1,0.3022142178379
001,1,10,38,2,9,9,1,0.370210527966265
001,1,10,39,4,4,4,1,1.93122057634173
001,1,10,40,2,2,2,1,1.85790572492988
001,1,10,41,2,2,2,1,1.93364202964585
001,1,10,42,9,4,7,0,0.287966315125232
001,1,10,43,2,9,2,0,0.139472455353825
001,1,10,44,2,2,2,1,1.8651458426757
001,1,10,45,4,4,4,1,1.8400935724494
001,1,10,46,7,7,7,1,1.88656559918309
001,1,10,47,7,7,7,1,1.89565217876225
001,1,10,48,7,7,7,1,1.84631772807916
001,1,10,49,7,2,NaN,0,NaN
001,1,10,50,9,9,9,1,1.84712517703883
001,1,10,51,4,4,4,1,1.88711868450628
001,1,10,52,2,7,7,1,0.377166909296648
001,1,10,53,2,2,2,1,1.83888075876166
001,1,10,54,4,4,4,1,1.85527422395535
001,1,10,55,7,2,7,0,0.166266496249591
001,1,10,56,4,2,2,1,0.297499777763733
001,1,10,57,9,7,9,0,0.126638939967961
001,1,10,58,2,2,2,1,1.91773871291662
001,1,10,59,4,4,4,1,1.88928428388317
001,1,10,60,9,9,9,1,1.89066453427949
001,1,10,61,7,4,4,1,0.359536850286531
001,1,10,62,4,7,7,1,0.315294508051011
001,1,10,63,9,9,9,1,1.8820043180167
001,1,10,64,7,7,7,1,1.87788194225868
001,1,10,65,2,2,2,1,1.9130825084867
001,1,10,66,2,2,NaN,0,NaN
001,1,10,67,4,9,9,1,0.438103045729804
001,1,10,68,7,9,9,1,0.357627945428248
001,1,10,69,4,9,7,0,0.343968357570702
001,1,10,70,9,4,4,1,0.364282035981887
001,1,10,71,9,9,9,1,1.88314788741991
001,1,10,72,2,2,2,1,1.87369722333096
001,1,10,73,9,4,4,1,0.337893070827704
001,1,10,74,4,4,4,1,1.85811956155521
001,1,10,75,9,2,9,0,0.1661170940788
001,1,10,76,9,9,9,1,1.85675450123381
001,1,10,77,7,7,7,1,1.88483848526084
001,1,10,78,9,9,9,1,1.8543209257914
001,1,10,79,7,7,7,1,1.85854436070076
001,1,10,80,2,7,2,0,0.0273281237896299
001,1,10,81,2,2,2,1,1.86255501944106
001,1,10,82,9,9,9,1,1.89489820860035
001,1,10,83,7,7,7,1,1.85158169791976
001,1,10,84,9,9,9,1,1.86259193789738
001,1,10,85,7,4,7,0,0.0019781689188676
001,1,10,86,2,2,2,1,1.92720527198981
001,1,10,87,9,9,9,1,1.8785559162352
001,1,10,88,4,4,4,1,1.8986092494597
001,1,10,89,9,9,9,1,1.93955273766187
001,1,10,90,7,9,7,0,0.10038591529883
001,1,10,91,2,2,2,1,1.92813003066112
001,1,10,92,4,4,4,1,1.87794614331506
001,1,10,93,9,2,2,1,0.306681537418626
001,1,10,94,7,7,7,1,1.86706720183429
001,1,10,95,7,7,7,1,1.90357013842731
001,1,10,96,4,4,4,1,1.89422525811824
001,1,10,97,2,2,2,1,1.84611974692962
001,1,10,98,7,7,7,1,1.88757372558757
001,1,10,99,4,4,4,1,1.92046613468847
001,1,10,100,7,9,9,1,0.42738073602959
001,1,10,101,9,9,9,1,1.89375344671134
001,1,10,102,4,2,4,0,0.157977574359393
001,1,10,103,4,9,9,1,0.371724441036349
001,1,10,104,9,9,9,1,1.89684422580467
001,1,10,105,4,4,4,1,1.92877428981592
001,1,10,106,2,2,2,1,1.89137755017146
001,1,10,107,7,7,7,1,1.85146601419547
001,1,10,108,9,9,9,1,1.87334740307415
001,1,10,109,9,9,9,1,1.86959598698013
001,1,10,110,2,4,2,0,0.175284374738112
001,1,10,111,7,4,4,1,0.400027940690052
001,1,10,112,2,2,2,1,1.85663474473404
