preparation_time,first_image,second_image
0.0532144738755493,8,8
0.239115575152641,8,8
0.258411298117166,8,3
0.0749747764007252,6,6
0.293648959442849,5,5
0.32349683814974,5,8
0.422803937748256,8,8
0.473814170686152,3,3
0.10766653430123,3,3
0.153693803484599,8,8
0.346621278681752,5,5
0.109613294967537,5,8
0.150835386625844,3,8
0.308688164415117,8,3
0.126285675604794,3,3
0.4020035680957,6,6
0.435639031750292,3,3
0.0651533920262817,6,6
0.289690162224653,5,5
0.408628110849604,3,3
0.488812856520702,8,8
0.17341636693749,8,5
0.126095478514422,6,6
0.444515418581736,6,3
0.459132108692382,3,5
0.138889800260221,8,8
0.248688384216188,5,5
0.373654463761551,5,3
0.430405321443788,6,8
0.12572388741526,5,5
0.349236033307142,6,8
0.413525956683231,6,6
0.297371354360327,8,8
0.124122496450556,3,3
0.0659879621736635,3,3
0.176690218031822,6,6
0.413541880904098,6,6
0.0701448173803126,6,5
0.0536974272676904,6,6
0.212727491470426,8,8
0.0786300285643484,6,3
0.117268836495904,6,6
0.060435665644713,8,5
0.286123926545884,5,5
0.363513155985236,3,3
0.242174071856177,3,3
0.110556706390109,3,8
0.199110744933083,3,6
0.315655634437851,5,5
0.473297627028375,5,5
0.496650973627688,8,6
0.158721312494232,5,5
0.0547609581222556,5,6
0.423788146697212,8,8
0.466975821996525,5,5
0.256371565895586,6,6
0.397149055053657,3,6
0.439789565337976,5,5
0.324326659250552,6,6
0.442682232414884,6,6
0.0607563617640489,5,5
0.172217849116804,8,8
0.174748812212433,6,6
0.104284592737771,3,3
0.459821054429707,8,3
0.0636976699995304,3,3
0.352652463284951,3,3
0.0821028592657433,6,6
0.21235122220335,5,6
0.238144794204905,3,3
0.131631930075815,6,8
0.284456346476979,6,6
0.290746292417562,5,5
0.192669746871288,8,8
0.381689626798531,5,5
0.122091084778626,3,6
0.136628698531935,5,5
0.209529958120523,8,8
0.220269260044139,6,5
0.142828635425294,5,5
0.463419142314021,3,8
0.422642106296126,8,8
0.0980945349154886,8,6
0.216268662047173,3,3
0.154701993034388,8,6
0.252985371327744,5,6
0.174342733794857,5,5
0.275813101003291,3,5
0.465171418885081,3,5
0.222130012518425,5,3
0.342557747882885,8,8
0.318029500859168,5,3
0.388379102513993,8,5
0.0777493985764409,8,8
0.385170653156814,6,6
0.475824167227593,3,3
0.321601798262969,6,5
0.179410973953955,5,8
0.352566148293179,8,8
0.370421954051628,3,3
0.345402628942371,8,8
0.116118642062095,6,6
0.488064005721365,6,3
0.479922553319395,8,8
0.241081489758039,5,5
0.317136798233992,3,3
0.0678328582401025,6,6
0.494885450552872,3,3
