preparation_time,first_image,second_image
0.355408431115543,8,8
0.421710290161349,3,3
0.206353101519975,6,6
0.0764960423711554,8,3
0.325319817404881,3,8
0.105806578240972,5,5
0.391788288123499,8,5
0.407490492909489,8,8
0.233882054037454,5,5
0.474708877647371,6,5
0.128200907189874,5,8
0.474163632377141,6,3
0.259470353667891,6,6
0.393347138573915,6,6
0.388769087966186,8,8
0.491544463609067,3,3
0.487975097358019,8,8
0.0680410060885258,8,8
0.0571870748892023,8,6
0.29448064176059,5,5
0.0652449280542841,8,8
0.345868086125873,5,5
0.290706170749004,5,5
0.349951278245117,3,3
0.248603316967702,8,8
0.172612156425681,5,8
0.47735102297653,6,6
0.377721248086961,8,5
0.0528457717694672,8,8
0.0946974942023785,5,3
0.334261510306241,8,3
0.179616572148969,3,3
0.233429754781246,5,5
0.401689005753969,3,6
0.209365492180714,3,3
0.466613868775667,6,6
0.374203454641077,5,5
0.298366898329119,5,5
0.131434176211296,6,8
0.234316125350442,8,8
0.393296805429496,5,3
0.495858568332676,5,5
0.083143568354282,5,5
0.1106386731508,3,3
0.383020128500867,5,6
0.425201616464626,3,5
0.0899477858255912,3,8
0.423238077374453,6,6
0.404029541495788,5,5
0.359699572941857,5,8
0.20296688741697,8,6
0.250043299040435,3,5
0.21485126266319,3,3
0.428209729124982,3,3
0.197744961596409,6,6
0.195158739313965,5,6
0.470880885755159,8,8
0.463994306464054,5,5
0.485903356419732,3,3
0.41339702894657,3,5
0.0891120279392444,8,8
0.0909097482294096,6,6
0.300686933869342,3,3
0.435282696917518,8,8
0.447889038788871,6,6
0.33658190278997,3,6
0.480112067292762,6,8
0.118348520554714,3,8
0.149711418491249,6,5
0.199622825144373,5,5
0.165562214396701,5,5
0.190492264526023,3,3
0.103300482350113,5,5
0.218903064501351,8,8
0.0633982985297326,5,3
0.292001749778996,8,5
0.475622732603949,6,6
0.250306336877121,3,3
0.330868959948646,8,8
0.325315556870778,6,6
0.470020625636468,8,6
0.380533573853892,3,3
0.421169417692711,6,6
0.201132234456106,6,3
0.458359090892637,6,6
0.133344155377991,6,6
0.233592021002278,5,6
0.381853388036604,6,6
0.200055371793708,3,6
0.44876040410936,3,3
0.437295137961147,5,5
0.124303154179949,3,3
0.153835673777499,6,5
0.0735956954088812,8,8
0.436424381820178,8,8
0.202651208700854,6,6
0.22696102776495,6,3
0.171664467007236,3,3
0.105452549928235,3,3
0.255622658792929,6,8
0.155622673887279,8,8
0.303418955718467,5,5
0.141244271482756,8,8
0.280124276961087,3,3
0.476746647774299,6,6
0.217325167863287,6,6
0.479398590199706,8,3
0.0757426623150411,5,5
