preparation_time,first_image,second_image
0.204670988132137,6,6
0.369185457997146,5,3
0.488285715094367,5,5
0.331351178032094,3,3
0.171186593080345,3,3
0.345518962784898,3,3
0.33214901863609,8,8
0.421543503082513,3,3
0.290162291853359,6,6
0.460004749160327,3,3
0.236976651151178,6,8
0.178720101272835,5,5
0.283553483714447,8,6
0.465102607221891,6,5
0.375760068178826,8,8
0.272260850510078,3,3
0.273873358736718,5,5
0.341924989228115,8,8
0.25149702216457,6,6
0.297787761928566,3,3
0.487028841633948,3,6
0.469586173522387,3,3
0.42830844367489,8,3
0.10717171750013,6,8
0.300434497642285,6,6
0.214892244968668,5,5
0.460307967924188,6,6
0.191155618896509,8,5
0.468844665106671,6,3
0.157255745557987,6,6
0.239175848680543,5,8
0.481983191303217,8,8
0.317969010708374,3,5
0.46946687975115,8,8
0.292482631348284,6,6
0.152616589787416,8,5
0.370833314104866,3,6
0.284708071128111,5,5
0.277462925878807,6,6
0.111418030964995,8,8
0.11521375785703,8,8
0.46832230145761,5,5
0.480226218821729,5,6
0.484668903514693,3,5
0.211005158583118,6,6
0.070641592335866,6,6
0.299267272769714,8,6
0.381339262301932,3,3
0.341620912927669,5,5
0.0738197821016318,8,6
0.15479727468318,8,3
0.36764791638139,8,3
0.0747881744476037,5,8
0.430923639716311,6,6
0.49508652271071,5,5
0.161509839117441,5,5
0.0743518870138462,8,8
0.490861988743552,6,6
0.395247328076378,5,5
0.254389010057196,3,6
0.265215488104777,5,6
0.461976351844397,8,8
0.210123535938171,5,5
0.073930922950548,3,8
0.326286648150514,6,6
0.190645141676542,6,5
0.356701569349203,8,8
0.476577513388469,3,3
0.212260945278543,5,3
0.161149168724169,6,6
0.0738283406488013,3,8
0.424246972788715,6,3
0.085270913472047,8,8
0.478478966132409,6,6
0.36776643252248,3,3
0.460189781046087,8,8
0.416498391911773,6,6
0.135824725783799,6,6
0.129156566776681,5,8
0.482624497290683,3,3
0.180967089111498,8,8
0.405776086687854,8,5
0.126855566522674,3,3
0.184590603631393,6,3
0.353070564674088,5,5
0.161788857009416,6,5
0.388340226123284,5,5
0.445665228373579,6,6
0.194167602360132,3,3
0.184418544364651,3,8
0.0624796973412598,8,8
0.240196988590858,3,3
0.0794509622195877,8,8
0.308595174710274,5,5
0.359571311092147,5,6
0.305737623917558,5,3
0.321676946326743,8,8
0.319842546910783,5,5
0.456191343058561,5,5
0.288963232661273,6,8
0.437626709336005,3,3
0.208387217256797,8,8
0.113281648364066,5,5
0.149844690966003,3,3
0.406976928011526,8,8
0.153357675724709,3,5
0.397641986338255,5,5
0.456276574643339,3,3
