preparation_time,first_image,second_image
0.323598344375432,8,5
0.068786994269099,6,5
0.302573809486221,8,8
0.350661980672124,3,3
0.472276672999963,3,5
0.403702636465383,8,6
0.387693712184377,8,8
0.273672939125549,3,3
0.069229625743795,5,3
0.417590373400585,6,6
0.0561306848863276,5,3
0.297518533571797,6,6
0.305058547096273,5,8
0.100813250654216,5,3
0.0782493079240689,8,5
0.308625901235161,8,8
0.26846836960581,3,3
0.185639943710813,3,3
0.0679080011209828,3,6
0.335252361413351,8,3
0.105951057440245,5,5
0.0552226299869243,8,3
0.174499964905339,6,6
0.185695493042373,3,3
0.131142934176505,8,3
0.0801400833866602,6,8
0.400655279086712,8,8
0.230336813402742,8,6
0.160616683088039,5,5
0.285697484535201,5,5
0.164743562251947,6,6
0.433358807811992,3,3
0.267576610140647,3,6
0.330417478011234,5,5
0.48788262719567,5,6
0.209636388293836,5,5
0.151090535399317,3,3
0.490421212531912,8,8
0.314183489450366,3,3
0.491756624931875,6,6
0.48589973614195,5,6
0.367296771074625,6,6
0.058723614041449,5,5
0.325773675253445,8,8
0.16230162606792,6,6
0.108246068264312,3,3
0.214817510706362,5,5
0.140042077301399,5,5
0.394916636154052,6,5
0.470381524287268,3,5
0.0618810791265225,3,3
0.165228621938458,6,6
0.169789120337372,5,5
0.114047471030051,3,8
0.47817468987335,3,6
0.161425378665484,6,3
0.210283774178862,5,5
0.0720225896295891,6,8
0.157158802044682,5,5
0.447271140003217,6,6
0.483994857248153,5,8
0.345212520851529,8,8
0.18358749807388,3,3
0.0767011877141011,5,5
0.43899641821954,6,6
0.119813403839339,6,3
0.171296640507407,3,8
0.296692092819922,5,5
0.163524848020043,6,8
0.43010513853558,5,5
0.275996697145926,8,8
0.268110226957067,3,3
0.457366383911244,6,6
0.461870773584142,6,3
0.158732466712289,6,6
0.0584451015040095,8,8
0.351630363278648,5,5
0.171753533773931,5,5
0.0564379031931354,8,8
0.0937086761166443,8,8
0.238476967438538,8,8
0.104246702157896,8,8
0.143190048896621,3,3
0.385274959604093,6,6
0.255059598003008,5,5
0.101079335564565,6,5
0.14689564923733,8,6
0.468609464375287,6,6
0.0535526365734328,3,3
0.338842327740389,6,6
0.340098137438909,8,8
0.35611307616956,3,3
0.310169058991864,5,8
0.403037696602279,6,6
0.419831232012361,6,6
0.34107320090355,5,6
0.1308378338781,3,5
0.376822851622188,6,6
0.178120439493292,3,3
0.428664448193868,3,3
0.306575215725659,3,8
0.0883704298401733,3,3
0.459928488359377,8,8
0.258105160041867,8,5
0.474306665565271,5,5
0.068221526947045,8,8
0.0983547363198641,8,8
0.390073814468157,8,8
