preparation_time,first_image,second_image
0.20779537607741,3,3
0.303435808021735,5,5
0.184878442591053,3,6
0.280550368973097,8,6
0.353060116378124,3,3
0.121637180020142,6,6
0.0727149515692989,5,6
0.202017149179106,6,6
0.0986286977507537,8,3
0.130506263856991,5,3
0.448622193275468,6,6
0.214414237046352,5,5
0.148446207130792,6,6
0.388623276598371,8,8
0.0980958129771061,3,3
0.385071458349002,5,5
0.261403382048223,5,5
0.319215052075599,5,5
0.116429086528384,3,3
0.132815669941918,6,6
0.340282456910709,6,6
0.0718826028185325,5,5
0.161875628511246,5,6
0.294083832302602,8,8
0.152048004471504,8,6
0.221635190707084,5,5
0.465004754106596,6,3
0.4664105927905,6,6
0.30503746605875,8,8
0.290061898245051,3,5
0.0566870110849527,3,8
0.490054668530902,8,8
0.307863006814934,3,5
0.406290648324481,3,8
0.302700812124366,5,5
0.444800858704221,3,3
0.312888122838804,3,3
0.36898242186603,8,5
0.116840053110406,3,8
0.242802832535553,3,3
0.362250529854085,5,5
0.0970788850352839,6,6
0.247822356998566,6,6
0.12479096646704,6,6
0.278140383168821,6,3
0.418566138861296,8,8
0.0905480306259973,5,5
0.410030937812365,3,6
0.304306859281012,3,3
0.315206470256273,5,5
0.139145295747321,6,3
0.246253214902475,5,3
0.183156692999377,8,6
0.066900954173755,3,3
0.0638081781678258,5,5
0.253897250090555,8,8
0.38518883462753,6,5
0.300782932806379,5,6
0.223301119804469,8,8
0.125632758889678,6,6
0.427217594316662,3,3
0.319573308857672,3,3
0.402221668210237,5,8
0.431829131852622,6,8
0.321423339137916,5,8
0.401477277780627,8,5
0.327081594215106,8,8
0.0595243360274697,3,3
0.387709074719371,8,5
0.129218959977662,5,5
0.256331392806773,8,3
0.28090521847951,8,8
0.267809400629072,6,6
0.429973607542706,8,8
0.128666252669954,6,6
0.0565856937964625,3,6
0.431943832315054,3,3
0.384203559784745,8,8
0.255513890894078,6,6
0.23760428317222,8,8
0.102528279926133,6,5
0.202405609845203,3,3
0.0925965683346439,8,8
0.372123892738091,5,5
0.0846884319872174,8,8
0.142677616266038,6,8
0.308199304153041,3,3
0.182224199841696,5,5
0.345077034221569,8,3
0.411605756484449,6,6
0.208046076348384,6,6
0.0920481696246952,5,5
0.415992237651862,3,3
0.403190023224626,6,6
0.227038600596432,5,5
0.439015637210879,6,8
0.22281384565208,8,8
0.165786299242252,5,3
0.423230863922256,5,8
0.381372216727354,8,8
0.278420408624732,5,5
0.339946976768638,3,3
0.145933954420392,6,6
0.453069026916601,8,8
0.484675813178517,8,8
0.192650703037605,3,5
0.439498678202277,6,5
0.189627668123054,3,3
